-1.873415589332580566e+00,2.038440227508544922e+00
2.402667701244354248e-01,-2.217403650283813477e-01
1.277117431163787842e-01,-9.824078083038330078e-01
-5.084167122840881348e-01,6.499795913696289062e-01
1.103745341300964355e+00,5.580509901046752930e-01
-4.805840551853179932e-01,2.242240756750106812e-01
1.758994907140731812e-01,-1.709632575511932373e-01
-1.359499335289001465e+00,-2.264581769704818726e-01
-1.037930011749267578e+00,1.276899874210357666e-01
-1.464705467224121094e+00,1.419001221656799316e-01
-2.030845642089843750e+00,3.107159137725830078e-01
-2.329384833574295044e-01,1.964861989021301270e+00
3.656900525093078613e-01,-7.298426032066345215e-01
3.069157600402832031e-01,-4.249366819858551025e-01
2.423619508743286133e+00,-1.023834466934204102e+00
-7.489857077598571777e-01,-5.505543351173400879e-01
6.385244131088256836e-01,2.836383879184722900e-01
-1.488468050956726074e+00,2.617306709289550781e-01
1.058731913566589355e+00,-1.071442961692810059e+00
1.405683159828186035e+00,-1.396472692489624023e+00
4.519764780998229980e-01,1.544134318828582764e-01
1.337007284164428711e+00,7.949506491422653198e-02
-2.869941890239715576e-01,-5.886352658271789551e-01
-3.586493730545043945e-01,-7.071999311447143555e-01
9.725653529167175293e-01,-8.410529792308807373e-02
5.804014205932617188e-01,1.986525654792785645e-01
-1.189456701278686523e+00,-4.102866947650909424e-01
-2.269128322601318359e+00,9.972010254859924316e-01
1.445852756500244141e+00,-4.229956269264221191e-01
-8.601692914962768555e-01,7.303536534309387207e-01
-1.251539230346679688e+00,-5.647527575492858887e-01
7.922343611717224121e-01,4.574969112873077393e-01
5.845895409584045410e-01,2.134917676448822021e-02
1.031421661376953125e+00,-2.083030223846435547e+00
9.110624790191650391e-01,-5.555083155632019043e-01
5.305408835411071777e-01,-1.767148256301879883e+00
-1.820854842662811279e-01,1.627044796943664551e+00
1.177875161170959473e+00,6.553643196821212769e-02
-2.379297912120819092e-01,-2.564886510372161865e-01
1.198283791542053223e+00,-1.646959185600280762e-01
-9.027384519577026367e-01,8.956704735755920410e-01
1.591905578970909119e-02,6.034850478172302246e-01
-1.196177959442138672e+00,-2.299778312444686890e-01
-1.205484867095947266e+00,1.831813693046569824e+00
-2.151647210121154785e-01,-2.379971504211425781e+00
5.994883775711059570e-01,-2.046216011047363281e+00
1.767981886863708496e+00,-5.200033187866210938e-01
-4.819785058498382568e-01,5.050255358219146729e-02
-1.185225173830986023e-01,-3.683967590332031250e-01
-4.736434221267700195e-01,3.072169423103332520e-01
