6.478230953216552734e-01,5.674774646759033203e-01,6.251181960105895996e-01,6.219385862350463867e-01
-7.582414746284484863e-01,-7.436255216598510742e-01,-7.149196863174438477e-01,-7.213050127029418945e-01
-6.197412684559822083e-02,4.145297110080718994e-01,8.001897335052490234e-01,2.953681647777557373e-01
-8.493027687072753906e-01,-8.056806921958923340e-01,-7.900075912475585938e-01,-7.805019617080688477e-01
-3.503957688808441162e-01,-3.628938794136047363e-01,-3.743495047092437744e-01,-3.317036926746368408e-01
-7.376429438591003418e-02,-5.628583207726478577e-02,-4.033073782920837402e-02,-8.959093689918518066e-01
4.531416594982147217e-01,1.344520151615142822e-01,-4.018431007862091064e-01,2.147555202245712280e-01
-2.226180136203765869e-01,-1.899065822362899780e-01,6.744272112846374512e-01,4.968744814395904541e-01
-8.254241347312927246e-01,-8.586171865463256836e-01,-8.028746843338012695e-01,-8.138200044631958008e-01
8.696053028106689453e-01,1.613352447748184204e-01,1.876032054424285889e-01,6.134882569313049316e-01
-1.765416264533996582e+00,-8.759841322898864746e-01,-8.732625246047973633e-01,-1.021591305732727051e+00
1.741001904010772705e-01,8.725335597991943359e-01,9.137396514415740967e-02,1.285776376724243164e+00
5.177821516990661621e-01,-1.102517023682594299e-01,5.533573627471923828e-01,2.095059305429458618e-01
7.992401719093322754e-02,7.624964416027069092e-02,1.090992540121078491e-01,1.051220223307609558e-01
-3.666549324989318848e-01,-1.466069221496582031e+00,-3.103228509426116943e-01,-1.645993739366531372e-01
1.121712684631347656e+00,1.072644352912902832e+00,2.455014884471893311e-01,6.863278150558471680e-01
-3.573080897331237793e-01,-3.869860172271728516e-01,-3.628331124782562256e-01,-3.697209954261779785e-01
7.314462959766387939e-02,4.523792117834091187e-02,9.788779914379119873e-02,1.549261510372161865e-01
-1.782922446727752686e-02,4.754474163055419922e-01,-1.633721739053726196e-01,2.424523606896400452e-02
9.539340734481811523e-01,9.535325765609741211e-01,9.577424526214599609e-01,9.244835376739501953e-01
-5.836314558982849121e-01,-5.846760869026184082e-01,-5.939329862594604492e-01,-5.953958034515380859e-01
-1.153985038399696350e-01,8.536505699157714844e-01,-7.157392799854278564e-02,-3.780080005526542664e-02
-2.776433825492858887e-01,-2.541618943214416504e-01,-2.525677978992462158e-01,-2.617491185665130615e-01
1.015993118286132812e+00,1.038603663444519043e+00,1.039519309997558594e+00,1.030862092971801758e+00
-3.931497335433959961e-01,3.854110836982727051e-01,3.280575573444366455e-01,-1.040766984224319458e-01
6.203737854957580566e-01,-3.182294070720672607e-01,-2.684846222400665283e-01,-2.626656591892242432e-01
4.903785288333892822e-01,4.876120686531066895e-01,5.213926434516906738e-01,4.815641343593597412e-01
-2.474044710397720337e-01,-2.723425626754760742e-01,-2.364646494388580322e-01,-8.947685360908508301e-02
5.864587426185607910e-01,5.407440066337585449e-01,-2.843941152095794678e-01,5.657814741134643555e-01
2.446055412292480469e-01,2.580932080745697021e-01,2.721418440341949463e-01,2.671927809715270996e-01
2.068240009248256683e-02,-6.068764254450798035e-02,5.387229844927787781e-02,6.223378777503967285e-01
-3.374623358249664307e-01,7.492499947547912598e-01,7.379571795463562012e-01,5.471240282058715820e-01
5.496029853820800781e-01,5.165301561355590820e-01,5.410302281379699707e-01,5.792064070701599121e-01
-3.958834409713745117e-01,4.049751758575439453e-01,-2.771574258804321289e-01,1.081308946013450623e-01
1.219001293182373047e+00,1.107755184173583984e+00,2.856692671775817871e-01,5.342628359794616699e-01
2.923931181430816650e-01,3.110246062278747559e-01,3.160809874534606934e-01,2.542524635791778564e-01
9.738147258758544922e-01,9.491856098175048828e-01,9.809864163398742676e-01,1.486804932355880737e-01
3.097788989543914795e-01,2.604252099990844727e-01,1.075487017631530762e+00,3.048547804355621338e-01
3.560960888862609863e-01,-4.720553755760192871e-01,-4.414832592010498047e-01,1.743476092815399170e-02
-1.919991075992584229e-01,2.402874827384948730e-01,-2.250821739435195923e-01,-1.645897328853607178e-01
3.891620039939880371e-01,3.712909519672393799e-01,4.062391817569732666e-01,3.821887969970703125e-01
-1.995773911476135254e-01,-1.613413989543914795e-01,-1.452984511852264404e-01,-2.018994092941284180e-01
-1.041776835918426514e-01,-8.925683498382568359e-01,-9.254314303398132324e-01,-3.310727179050445557e-01
-1.392620205879211426e-01,-1.935473829507827759e-01,-1.285984218120574951e-01,-1.466573178768157959e-01
-1.105997085571289062e+00,-1.066455841064453125e+00,-2.827639281749725342e-01,-5.110461711883544922e-01
-5.484161525964736938e-02,7.978945970535278320e-01,7.571413181722164154e-03,4.946059286594390869e-01
-2.032908238470554352e-02,8.334367871284484863e-01,6.560935825109481812e-02,5.520280003547668457e-01
1.400711417198181152e+00,9.326367378234863281e-01,1.551143765449523926e+00,1.029418230056762695e+00
1.014105319976806641e+00,1.018301129341125488e+00,9.389980435371398926e-01,2.306759059429168701e-01
-6.573889255523681641e-01,-6.529983282089233398e-01,-6.225951313972473145e-01,-6.317316293716430664e-01
