"","ADGRV1","SLC1A2","AQP4","ATP1A2","PRODH","FGFR3","RYR3","GFAP","COL5A3","GJA1","SLC7A11","SLCO1C1","ETNPPL","SLC25A18","MT3","NCAN","ATP1B2","ID4","MT2A","PAPLN","DTNA","NDRG2","F3","ACSS1","SLC14A1","AGT","MRVI1","PSD2","AIFM3","HES1","CLU","LPAR6","CD74","P2RY12","ADAM28","CX3CR1","C3","HLA-DRA","CSF1R","A2M","GPR34","CD53","HLA-DPA1","PTPRC","BLNK","APBB1IP","ITGAX","ADAP2","HLA-DRB1","CD84","AIF1","LAPTM5","TAL1","SELPLG","DOCK8","CSF3R","SLC2A5","C1QB","MS4A7","STAB1","TREM2","OLR1","DHRS9","HLA-DMA","ZFP36L2","SYT1","SYNPR","MIAT","MEG3","GABRB2","GABRA1","MIR124-2HG","RTN1","SCN2A","GABBR2","SLC4A10","GRIK2","LINC00599","SLC12A5","KCNC2","PEG3","CHD5","CORO6","GABRG2","PRKCB","DCLK1","EPHB6","SNAP25","ATP2B2","FXYD6","STXBP1","ROBO2","RYR2","NBEA","STXBP5L","CDH9","ARL4C","GRIN2A","SCG2","FBXW7","NPTN","GAD1","SST","CNR1","CHN1","CCK","PLP1","MBP","CERCAM","TF","MOBP","CARNS1","MOG","ENPP2","RNASE1","CLDND1","CNDP1","OPALIN","SCD","CNTN2","SLC44A1","MYRF","PLEKHH1","ERMN","TMEM144","APLP1","CRYAB","ABCA8","ANLN","CA2","ST18","CLDN11","UGT8","SH3TC2","CAPN3","MAG","SLC31A2","SPP1","KLK6","SEPT4","LINC00844","SLCO1A2","EVI2A","ABCA2","MAL","GPR37","PMP22","LAMP2","LDB3","PHLDB1","TRIM59","TMEM63A","VCAN","PCDH15","COL9A1","GPNMB","BCAN","COL20A1","PLEKHH2","SPRY4","OLIG1","PXDN","FERMT1","SMOC1","CHL1","SCN1A","SCN9A","APOD","PAICSP4"
"AD_16955",0.614528495366379,0.946040826648824,0.835738324741729,0.768784531234013,0.450467236289194,0.549368642550491,0.530340056598726,0.993503448978988,0.374185978797338,0.705965434389083,0.564694061992254,0.402773308342807,0.520391671514963,0.479093966259755,0.628366689704664,0.549263103106853,0.539040198221408,0.448550729501703,0.423822329656852,0.300265386153994,0.663866280609582,0.727582669324926,0.433018139556888,0.460134186047995,0.467639404920335,0.612324766978684,0.525774911602334,0.53013263526442,0.443922326485698,0.216530086505599,0.877857932966861,0.266824565726738,0.517185986558383,0.34176789675889,0.276505223291821,0.36539415272339,0.545616272746838,0.400886294653743,0.415073210102786,0.591224434718652,0.249424603943969,0.26961775557988,0.341556329311789,0.280879225407923,0.145633181432342,0.199059607019168,0.290155260797407,0.185207321894016,0.34091929670139,0.243650152593472,0.157646038008501,0.37354524911091,0.183560631621395,0.283356418496532,0.323734738898377,0.193106684068572,0.270011336528199,0.326902140953019,0.209457783585766,0.327620932714128,0.218998333040914,0.256701358244369,0,0.219607257215171,0.359924177496541,0.806317083057099,0.49820514420426,0.653346867810272,0.649013649027494,0.666720619217934,0.641489727799867,0.3979317686059,0.711813886081008,0.702196423456375,0.59992690047211,0.63327230489238,0.459600828997001,0.470801862646855,0.658074890038818,0.560618774187371,0.746119001413768,0.634626931463498,0.376244188304902,0.587819269496419,0.712614734921008,0.680839128350964,0.559399921404735,0.817103464291518,0.696163883356629,0.612894879441543,0.686082532368725,0.489102753397845,0.678684903553469,0.654911470418006,0.604230676132916,0.353037921127786,0.447707464426535,0.632383218895678,0.515171833102959,0.618910388881089,0.612772948664187,0.551632013320446,0.240143701516989,0.539001745955935,0.744605776416758,0.529048011206752,0.999806551761943,0.985757193753939,0.587288340217846,0.807589510057142,0.718299684681866,0.632760204469077,0.572553075133005,0.690767476626085,0.556824152749426,0.7276429780821,0.599014549079889,0.604580385112985,0.830478592949642,0.722574502298413,0.712726241409922,0.615704065101971,0.662723029693306,0.7389909923851,0.691603956928569,0.719648060553631,0.633442502770134,0.580155040321656,0.649798904324338,0.488628288427621,0.592175747894669,0.607596090348637,0.618775333016772,0.488271158951007,0.49820514420426,0.669891697342435,0.482652522987124,0.651833391466215,0.472863161627169,0.681559607715756,0.397540775292598,0.645174585515846,0.548804650199732,0.787429281571918,0.506235973111332,0.602154519347281,0.555197234017465,0.703234029076877,0.389009182570108,0.628260022327673,0.43263315239586,0.590733531897251,0.650490833612794,0.318943733066293,0.155552586685671,0.30354633805622,0.529466377992124,0.279439512901091,0.302363997374296,0.296576798670767,0.476417419827133,0.20050119958221,0.184386905155929,0.42639434935796,0.704382261644112,0.61690705983259,0.301469247766041,0.604121175034449,0.102984429277584
"AD_17155",0.621433140930396,0.893240532311506,0.793869902125238,0.780132202877125,0.521949091294715,0.577592090006863,0.579139311582406,0.999835621519012,0.458164462685083,0.708692408656328,0.537599718795957,0.368976437267982,0.496247924598118,0.512052907114277,0.660855996668167,0.593906869421716,0.53657825591459,0.470823993982902,0.456078722859777,0.445984085103589,0.686842397991239,0.728814709743393,0.443545004700089,0.498922007830326,0.523120779047344,0.592097991171469,0.586767344178448,0.525760847474966,0.481050927111124,0.27210011203356,0.852618372907019,0.275456393736669,0.557099760515247,0.268634151359417,0.297724465906264,0.314007334858851,0.630916553699789,0.464544156501632,0.469846891017598,0.581326282782392,0.318189666763522,0.363048522631304,0.386831395303727,0.37129609908685,0.202753710247391,0.259986307380465,0.251757182830615,0.23167726471726,0.414765577122018,0.286431572995093,0.27210011203356,0.451958928718561,0.258057635365525,0.301851611659726,0.354665809286263,0.279621211209177,0.396078048639072,0.529375764334453,0.251461711139298,0.539984546397843,0.295794056181517,0.272586131959598,0,0.246927929290061,0.391831523567127,0.704255158613908,0.458417063745443,0.674757950843018,0.688599556881715,0.566823478980314,0.510236838645973,0.439149423633381,0.62958508422128,0.600837854360111,0.555831731266634,0.549378656555803,0.44436427913302,0.498835864465533,0.606086517730731,0.484756120729558,0.641785408973414,0.62463092071824,0.433185870057833,0.493080938855091,0.620113720140487,0.592276702317033,0.57150068531303,0.709183836322047,0.634366187332026,0.556567699890449,0.635282796537913,0.41329588690914,0.641971851659082,0.590318375917408,0.533474211826221,0.324169331538549,0.392928692337622,0.5589901205794,0.394553455537434,0.537340278560253,0.534669391762916,0.387572008304555,0.117605445904299,0.479820903622466,0.639201409703637,0.429550327738521,0.885005275549617,0.929714705532476,0.611565125168764,0.696109391728853,0.663205687198577,0.552541781888375,0.503280170127167,0.617762148776289,0.475328214941114,0.670482951471375,0.51625454001492,0.473191507198083,0.714943660758546,0.692552821418942,0.649742303491681,0.595546995321549,0.643642585820133,0.646107524042095,0.620834611267686,0.678672431379891,0.649520477442179,0.571355789413774,0.616840726960219,0.471346421796814,0.569910538352365,0.570277363412499,0.547597872721097,0.506668880636467,0.458878609085421,0.5966150643552,0.440502266162723,0.669222608615169,0.402963959333421,0.622593331761589,0.369366587536932,0.586867606256193,0.479992595559558,0.789369762632715,0.487923143726306,0.555293255657439,0.508886753043447,0.662403646330688,0.364892409472025,0.630949627233135,0.382189484517806,0.59821415479492,0.60982400314354,0.326819443075321,0.171375114673885,0.348566704339898,0.550796147809489,0.306354534706244,0.246308514783338,0.273311011641579,0.420388625167057,0.288329555310766,0.191395144319857,0.459296460094561,0.603879485886339,0.508834481926986,0.299995518789223,0.554616294095827,0.175086676866694
"AD_17135",0.630741763419236,0.956609854192789,0.817191733267521,0.774584896300229,0.466839807895718,0.558717115847982,0.582454795593158,0.999786312455391,0.423780995188017,0.675239296831999,0.582505122119489,0.360476845802398,0.481592211864548,0.438845110735212,0.594117789188227,0.614658874469169,0.565425785415415,0.428601467513605,0.37775762638583,0.362885847402505,0.685723027607176,0.715797220227027,0.442340413380112,0.462260312488162,0.43491565114684,0.579087034402434,0.492284808349086,0.504134619016461,0.440763899855358,0.194626600040163,0.88488332309973,0.210979557003746,0.474918466502537,0.228112449682303,0.196936293773745,0.253704640448165,0.493842665179476,0.378548147801219,0.341089971224803,0.610076833069498,0.143338870343988,0.181087478839922,0.304497268123094,0.247786731931644,0.080144545625094,0.0914045316064012,0.226322095342215,0.143338870343988,0.321462829644228,0.148527217542274,0.080144545625094,0.294013679499359,0.0914045316064012,0.183662191123599,0.205765664901089,0.139754696392543,0.192272856623842,0.249293023592588,0.145092665780379,0.336005389838235,0.104172713696189,0.193455339302975,0,0.181087478839922,0.291911744625081,0.82424499415124,0.515639621138575,0.715592002028285,0.688674357370851,0.689522914408182,0.647520149357581,0.426125475436169,0.717122885003685,0.70900068308058,0.614114811551665,0.645483020559421,0.46172595538441,0.510788205747306,0.677006712685769,0.571403754311911,0.748952951032919,0.638076017459342,0.395458738445338,0.597950476058178,0.717224271858442,0.685897322015104,0.585929009761942,0.841094845305163,0.721914142483479,0.602226494431087,0.708276374995881,0.46913042930827,0.711148446971648,0.665154343570824,0.603718437716186,0.340017913833198,0.436896018669867,0.645603786974541,0.470259992367926,0.627883726521351,0.614464841490676,0.514858688075694,0.0107981438272014,0.512663138722563,0.748756868098987,0.509885269449745,0.960307940018778,0.982184735739665,0.631893681433214,0.732861717736055,0.730639472744776,0.621704989422202,0.547616464783586,0.642764940989292,0.524644583616543,0.691556757097575,0.569069640826951,0.59548413378588,0.778830234408901,0.695928666638587,0.682430983404919,0.610879075196865,0.681102759803795,0.695647339927094,0.665847803485412,0.710597178455354,0.58801567232999,0.519555666018309,0.59826086794037,0.498401616213164,0.577158056095203,0.549076380809114,0.578776268004624,0.485738804900817,0.49487041811636,0.637077674345031,0.430684915183148,0.598923376390114,0.425048938889727,0.662340870876649,0.299615960980181,0.615277737996396,0.488355861346637,0.780379000154691,0.461189274663272,0.560052132013271,0.497101793086869,0.658214782909052,0.385443827997963,0.632733873220768,0.400836621438889,0.543199356075188,0.619413130980603,0.313716293340874,0.13225811377654,0.254424818753383,0.549931010433735,0.260724026642427,0.25796399155326,0.266065556510599,0.424687996506931,0.195786849830494,0.179779696375803,0.316786871644009,0.702075589584197,0.639701082200425,0.270556972869371,0.553418992690858,0.101722568755087
"AD_16295",0.560611006879148,0.942521391156517,0.779066387152566,0.750970959249379,0.435166086640352,0.513964949550755,0.500890753688067,0.999807608738956,0.309655216882015,0.667591513040913,0.554383712669831,0.308954219721949,0.450311920092974,0.416157128353862,0.594155500109263,0.528163309048187,0.510335802365804,0.391403097419202,0.371909192293336,0.30682746153683,0.625304171961037,0.663429930025317,0.388356906335809,0.406103956402106,0.337590004680855,0.541224328247027,0.452125194845482,0.456438463479907,0.374960335592038,0.148299000170952,0.861126492563969,0.160895179204945,0.51692239400346,0.249937048591322,0.192518248744638,0.300410597244776,0.535907644594099,0.406347119723857,0.37620152862856,0.576046233423239,0.195153169845907,0.224133640336188,0.349592401896362,0.24937368813101,0.0692550965648553,0.139140671914564,0.234718251645324,0.103258365919347,0.361129457415916,0.242109981160795,0.0995943196583937,0.311735052290289,0.0805632518332504,0.220634427353048,0.249937048591322,0.135001741274462,0.166476816944909,0.318592195101662,0.138460245613688,0.289409325866373,0.191179780940972,0.249091058189802,0.004040129782424,0.135701097029687,0.268214784631923,0.751184770232335,0.437082932835882,0.605711312351612,0.611699978074177,0.603908084122407,0.562985431898047,0.332156725063151,0.642077134996118,0.624407347754779,0.548356094169215,0.547989276498836,0.389658256902526,0.380749804598288,0.613551389858458,0.491214905974359,0.659731308754776,0.582908138162085,0.317611778320154,0.513344279255919,0.64076700236203,0.595852321348087,0.512963466424362,0.759461756412669,0.646059888216558,0.541749349071548,0.652642791388276,0.375064237761371,0.610445056116796,0.570620298833192,0.506817393463741,0.27298344114919,0.357599266625402,0.560206903528958,0.406832039647563,0.521734237687076,0.541997279788263,0.451165150640077,0.004040129782424,0.459180705039603,0.651542446098683,0.45139170398207,0.825350203628754,0.890921761714485,0.496304354720681,0.611161420140202,0.598320203612863,0.450767697043604,0.411891352228699,0.493299808263197,0.389565748792352,0.557730333834798,0.388450308092945,0.469244699149898,0.694341175892049,0.572857617688915,0.551303846754863,0.451617849712271,0.526928356336511,0.557365562965318,0.504019370473208,0.611367611917126,0.464848379767397,0.372546568823611,0.465659232837865,0.344000647093602,0.408275674646204,0.430909833523769,0.414042335893703,0.331424011885822,0.337029015410433,0.504761752303938,0.287339325474723,0.537315190496132,0.289819266345028,0.549164543722953,0.159171182779142,0.476354845627612,0.348056771573624,0.668871771271851,0.33009426742647,0.41235538617328,0.414725978728479,0.558360106442098,0.244186487318659,0.500278589951955,0.24090782006583,0.416381617169995,0.523340675905173,0.211052531193623,0.0060125178264217,0.252165574963786,0.469930150999597,0.187076674416931,0.199844913516252,0.209511339231899,0.32814834398555,0.126291108367911,0.0568281025588657,0.26966447338233,0.635175851083881,0.52030338633386,0.211052531193623,0.451730770180791,0
"AD_17045",0.559703186014597,0.947926459365508,0.827361101533158,0.741413174798812,0.424136341558746,0.519743818119908,0.485053531145323,0.994283785111881,0.290462353839742,0.664807659275018,0.546584036249069,0.33628106577785,0.467784040549052,0.417362623776827,0.591723230045858,0.527917912511578,0.500630067724411,0.340629968344795,0.496072514051431,0.259324534967695,0.649092979897776,0.68976029410692,0.553080635871704,0.401613681463437,0.412414155900864,0.56724324338749,0.516372521327369,0.486828808571221,0.348465506039586,0.157595022361305,0.872560793855439,0.200523436202719,0.56550337152941,0.203303103159737,0.291160990624484,0.280262888768371,0.610953992398924,0.438721362443147,0.429859904056702,0.608285983849407,0.226523802663126,0.27912078110818,0.391280805494717,0.378817725757552,0.0396486555513089,0.15462359775831,0.206695671551114,0.0944740187730414,0.400272785557004,0.233783738722392,0.222438848121579,0.404834027471536,0.105187619496974,0.169735799058998,0.274448667819869,0.229364549610524,0.397395478547035,0.461877221661312,0.105187619496974,0.367748495287983,0.192555946200005,0.20122397756507,0.018497739870019,0.17918688865859,0.340867336325653,0.803374948157422,0.501454167219224,0.642896237163334,0.651022539249554,0.647621144102319,0.608256027746783,0.35177687583612,0.689456956939751,0.680695115674755,0.576184959144574,0.606506585607313,0.433732297183947,0.384185730971829,0.619962918478902,0.509868215764671,0.712122990019945,0.59354885910642,0.333046614676791,0.555761518082525,0.682630524248009,0.655172982429534,0.526628527520425,0.818925538273248,0.672831855563664,0.565711731518744,0.674869816621314,0.427818817217076,0.669722674874165,0.616889123775877,0.563358689340231,0.286550850911232,0.385367613762127,0.608555276789961,0.473432661260942,0.585158291333986,0.576146556038042,0.474870151220673,0.128016808391607,0.468845614893046,0.725720242076337,0.451926595718383,0.994554051541474,0.999793300485866,0.58320928355907,0.766998530899634,0.701998951013302,0.598908150678024,0.558739968450419,0.663309650972718,0.512219937740749,0.728195574994613,0.57393849921846,0.604054033679475,0.816430340307453,0.722950110227975,0.680301100238809,0.592199023060674,0.647819830625156,0.710734037510061,0.685430897961844,0.709644845283457,0.598714765677911,0.509804058004008,0.585194108332639,0.339915237485108,0.541311991519767,0.598747016612015,0.527973681986729,0.482065962674104,0.439387008974698,0.656437971033055,0.429382540145114,0.69239627750991,0.402647066859401,0.653241401527304,0.351340231107444,0.599326161497266,0.488731196121542,0.774397206236278,0.482065962674104,0.560702569286113,0.517223625535925,0.698320685859006,0.364234021275199,0.65425278368243,0.312618223800176,0.547498117303521,0.572484740345214,0.252460189319022,0.0578201189747414,0.279883306500763,0.465814881246177,0.212586532341837,0.221844599087955,0.194041592610987,0.404399585776472,0.199110858219887,0,0.372661967275088,0.684004954675914,0.566954886393303,0.197682670815275,0.52406799501856,0.00646457312918003
"AD_16635",0.569577296403445,0.896358333700525,0.793479368497651,0.736126366656028,0.475363599411941,0.522812634673396,0.542194157060596,0.999823597441914,0.349731847986035,0.655359920986101,0.511287316844255,0.350534686921881,0.497113212333097,0.449384046519772,0.607282738044896,0.519138846851077,0.559533786976175,0.39821164489646,0.459888266319693,0.378583065530059,0.670580896939667,0.669937185871637,0.519579541232541,0.406744840458319,0.532484605253136,0.58637366690244,0.554767633188954,0.488460060620532,0.409198206062484,0.260431596736726,0.831116662997267,0.210123667282409,0.494290377008827,0.19041739450023,0.208954521476779,0.22729987077242,0.54383070886978,0.39216318501127,0.359438857362223,0.521657102044511,0.219584682596784,0.275456936071672,0.357954717713987,0.292814178785231,0.0425967614482887,0.174700226878404,0.186153583406629,0.168912640979394,0.384126135815937,0.19651530124477,0.176298811957102,0.347287163747939,0.147385647555305,0.182468151162438,0.273201023145447,0.219050352327854,0.339250843240248,0.409663730437594,0.140991600898751,0.420781971237331,0.175502455236387,0.160071116406509,0,0.155365467092423,0.352280353341189,0.643736481359304,0.348760555707043,0.617720058992522,0.621285037854364,0.512196262791932,0.468875634670661,0.362634408109957,0.559721093871866,0.55331347161367,0.489312335820042,0.485631583441442,0.398314813783166,0.405110278302472,0.535038459079159,0.410312136437202,0.574199862534098,0.54634615166237,0.360611763400239,0.427214638693322,0.559674297368731,0.559908078874023,0.478911417482019,0.658726236727395,0.576889971280933,0.491392350929246,0.566412079154715,0.354770529416636,0.574404455010802,0.536119032024729,0.460879194829781,0.257837607594909,0.312418958912559,0.497486880239324,0.392815932117073,0.494247685471873,0.467355479813109,0.358550805072696,0.0689550640726539,0.416330303827055,0.584452486202508,0.376082064328272,0.859982625805363,0.896510900878393,0.604791601057333,0.662210624714825,0.635674110543618,0.539269589374195,0.489490914651594,0.558237248721326,0.463629356986971,0.617747510264334,0.487146210692026,0.512810037078436,0.739701049889876,0.618172121703546,0.607840355284144,0.557188778112616,0.599938959513827,0.592963320208199,0.59433343340848,0.605377476086222,0.577308710658611,0.502943160291304,0.553387882892229,0.434551914640165,0.507460250050984,0.552890843742428,0.491348506789253,0.440379717070466,0.417891962677177,0.571231307551474,0.376963968967641,0.612992710662888,0.356601459793323,0.594231271251128,0.300933239104239,0.541255732903983,0.426818589213277,0.710038547572482,0.439888221672668,0.492395920490314,0.490865051580431,0.609318455962108,0.341359773096527,0.589869198027619,0.32342462895007,0.514205160790823,0.579261347465843,0.245121992032055,0.10177309857776,0.291170275078514,0.500632423351387,0.268883183731264,0.270230092195551,0.240823035093967,0.390069932673944,0.238608136384459,0.106395336524089,0.3968614706049,0.557642766754007,0.458651585545121,0.224279121877481,0.50651068923512,0.0829161431842871
"AD_4301",0.696013231526289,0.946046152627423,0.813570205931259,0.791844830865055,0.585476624080244,0.617463364338323,0.652791098117803,0.999858601551286,0.491310533720565,0.747059233618408,0.613538493239106,0.486559859490595,0.583111754907214,0.54889099429844,0.642917034316531,0.612119674076404,0.622978165653028,0.539699397305551,0.490245619368834,0.522082175273272,0.740558918701237,0.739153780576085,0.538183518792417,0.550668544175521,0.638922790187609,0.637590075637992,0.644046431114647,0.563918060720155,0.504388581866198,0.315604230619004,0.854231153944263,0.395893308579655,0.665084421648689,0.354935348025738,0.417627508280416,0.433330459449711,0.697356140144662,0.556340184481693,0.568921961333955,0.720476040067445,0.37651127526878,0.410717944681472,0.541035313271349,0.490646376021083,0.293496612802354,0.382166926888606,0.374242175415853,0.36457544264228,0.530564106687024,0.389865616170111,0.34971768956974,0.519861024001268,0.344193613439325,0.371916997626417,0.458551738829974,0.428811349852963,0.489977496806202,0.592731019871671,0.427255423900416,0.59255067204265,0.370493800157521,0.316456979598343,0.171858741612202,0.385892288861918,0.493921252658882,0.678632575578794,0.430846684890766,0.707033800946081,0.699610462201028,0.581247382982603,0.519075992561433,0.480225736481424,0.624114389140179,0.617151160253383,0.582911972999819,0.563242631902241,0.474863842571972,0.541657476061122,0.623596674625034,0.494945589027396,0.639800893491618,0.640941105977212,0.481849690274438,0.489977496806202,0.637394134574066,0.599926035572738,0.58251113205684,0.682683782118074,0.652767304217124,0.574715318632772,0.638036414564498,0.428295561474866,0.657817063138625,0.613140474958746,0.543954618223558,0.368072894655848,0.422151391502427,0.576176748049554,0.396620326565079,0.545901094903588,0.547079214889215,0.428295561474866,0,0.505419596423803,0.630416719727214,0.445068382616915,0.868262530813322,0.920350691666138,0.652981233015192,0.685917498156592,0.711268032805527,0.605946658332752,0.549392102669958,0.625396348010002,0.517886026016973,0.67498342320575,0.56489192735333,0.546639146787166,0.724934230277669,0.69123519876294,0.657884699017552,0.613682810725289,0.66094453385489,0.674832965981155,0.636944731070305,0.679836021581284,0.64150607214034,0.576605440529649,0.615397572072034,0.516174053911961,0.595919529688513,0.576444909656172,0.562562319365853,0.510411719673158,0.484590327969508,0.62291282229831,0.458925972345265,0.615255862894283,0.433330459449711,0.653737953502037,0.370970595248771,0.601416366150973,0.510627560809732,0.759999227673925,0.480225736481424,0.554937176707406,0.562686378992332,0.660616722594839,0.431348712863937,0.655695865031673,0.422975927347064,0.594072721194171,0.661336405707357,0.414085878551865,0.291304239289837,0.402242677730793,0.582007667461321,0.385077084205818,0.400173466427133,0.408828775625426,0.511699401262177,0.368072894655848,0.290188593388187,0.48807893540275,0.631675721460897,0.539936529695073,0.35031192482102,0.580429583737687,0.260016440868005
"AD_16805",0.672838614325965,0.951574177332772,0.840159656734598,0.776641964683218,0.554063287814643,0.56626655966325,0.634147590979201,0.999834715700541,0.471060117704387,0.687534508276788,0.590813193827045,0.302026101486123,0.526057023180053,0.502076362862444,0.692479792770278,0.623751549376944,0.635502790132677,0.469593446943174,0.547291031820547,0.476553785595832,0.747793779551042,0.761833473208864,0.504824290884695,0.485083015194717,0.55605194851806,0.612481821528123,0.631453598209501,0.544739076797817,0.393237122316914,0.221525019778827,0.90784439456049,0.32447173141318,0.645543656001134,0.292079965069211,0.328101985778371,0.275524389921183,0.676547945149417,0.567806537474403,0.490177452374837,0.701962181693773,0.290582583811092,0.358749473689124,0.491233258479662,0.425195012843951,0.175338236850408,0.271413489363775,0.310728138838014,0.27948692023277,0.510529620798221,0.321857196586512,0.284910570577079,0.489028960817792,0.26073809718384,0.325938267017137,0.365048227237677,0.339295512586372,0.387983310118327,0.545727629414943,0.378926619379796,0.51881933360868,0.288553771907664,0.329873074561809,0,0.353209609328091,0.431221013378869,0.772597411632596,0.509576287424875,0.731529087138115,0.719717876548145,0.645444484653313,0.590617205182085,0.453622773743965,0.693509298858791,0.674434987907639,0.607213579872317,0.621380914930126,0.49621079213717,0.523013380570717,0.652402539915078,0.533068093566763,0.70738805601104,0.65728385929171,0.457865825932809,0.567927199759381,0.68716872553121,0.67980278990394,0.598834990879003,0.800679502002675,0.703960033754108,0.586146421941905,0.701451029400354,0.471447943668708,0.697841689975343,0.65329291052435,0.585360405425462,0.358207896899502,0.445961713654568,0.637120099257481,0.558750700275034,0.595665020943628,0.601620639645049,0.504179653530808,0.358479019195536,0.518062287136453,0.70140335915619,0.475625997403084,0.877619318992779,0.946355942223568,0.640201736929882,0.642284047552781,0.702388300707155,0.514393268852315,0.514524103381154,0.60355553698999,0.479650883693551,0.709434540215218,0.538297785535261,0.573491986516075,0.738250017968538,0.699527889918153,0.674495925806042,0.639721975929597,0.665303329920184,0.65283007684922,0.672000482663687,0.65435923030769,0.685871938486024,0.612320958263992,0.547678428852837,0.463730496739425,0.57717433654584,0.589466912897235,0.555332959543273,0.467807184019441,0.470962946800989,0.597859909420478,0.436135348974586,0.65402941029392,0.389626805128116,0.636991587562835,0.402321687609593,0.633949470890776,0.49299719971993,0.787261426705093,0.460783996079904,0.542936939774458,0.560785745331983,0.648690018906358,0.392246105627487,0.681730334060992,0.425342400122999,0.56282587715166,0.638545021218932,0.35377634385007,0.238115033367739,0.349452769256371,0.531454953674841,0.309888321071241,0.410205723067099,0.401226378962075,0.506665595301173,0.288553771907664,0.232290470852034,0.439811119166043,0.672389302033711,0.601916006560809,0.331961348133927,0.586452468463057,0.192573114624841
"AD_4312",0.53276568508676,0.885599620396208,0.810283996628831,0.737141124600334,0.428238857172994,0.532310180519629,0.524925708358744,0.999816020805117,0.34547448606605,0.674701925824156,0.542491626845104,0.334241276588631,0.449755389650963,0.425942632171349,0.516710502159238,0.527255308142552,0.536076137302999,0.418831439069672,0.316689716468658,0.326498222495476,0.635049947206202,0.653937223790225,0.444949411943403,0.44625093540673,0.40185637870857,0.563564144739272,0.479504186747545,0.509541487457098,0.400897404713843,0.193309373041096,0.820088558540023,0.222436895372891,0.518011325780244,0.296539990630927,0.187726749181304,0.339033907529991,0.520316064241185,0.405767523588447,0.368971308278259,0.585570242858974,0.214493233133843,0.217336873737677,0.358410738041517,0.258064763526362,0.0813443266284112,0.185095960120081,0.286274127763423,0.162831321563996,0.352064358820169,0.24114891492466,0.154093970075146,0.32273914237305,0.122965606846771,0.237845356159917,0.260838140043796,0.158881682731911,0.218534204144444,0.30220715912133,0.156170502404919,0.324634167691095,0.208584001442938,0.280657455170054,0.0385402379400995,0.197682096841381,0.335813978210514,0.667601940541499,0.393264482643511,0.590622951231016,0.562304071597734,0.547149388919201,0.492403357550127,0.338063515983305,0.581079725204818,0.556711056734384,0.488710444162999,0.494046450582071,0.372112833008505,0.383131379523188,0.559581777898322,0.428112494651401,0.602690153404464,0.53103526142016,0.336803614500371,0.434981657664201,0.581673422986595,0.573208346541671,0.489044411352434,0.676248552627506,0.608582210758688,0.499752756028866,0.588256622873336,0.355819118584604,0.57623275295866,0.530289225767909,0.449650760918335,0.220891805777804,0.361512928439866,0.527784188298617,0.360488211193628,0.46681911215766,0.493227862728782,0.397393316942656,0.0263708061835682,0.402886248685545,0.586535817755349,0.362416123404298,0.929576808565145,0.927181748904584,0.568099731835342,0.709355120662844,0.679447918492407,0.587477655584253,0.489930239269531,0.613539771043301,0.457096125905652,0.646031251873174,0.547482847946159,0.552328624628989,0.766042753117827,0.663790986317641,0.646367567876736,0.547460647648268,0.607038759780439,0.672133748152522,0.602114109317093,0.650507918728376,0.565627506208099,0.543093006819219,0.574599390169743,0.434145297579568,0.52722879965141,0.53451999875532,0.558800509953545,0.428491163015751,0.439131278064144,0.60997678555072,0.399687236677811,0.607878476696537,0.411100565167097,0.618564903940535,0.246864410506173,0.599696155755701,0.443853347862242,0.706846799036469,0.437570989939672,0.53695591919945,0.501858368704062,0.648986521304826,0.327112865308861,0.581360467618254,0.382943670373562,0.517000858861065,0.579799402035948,0.240822831609013,0.0627193407732433,0.357240023856755,0.499583967062739,0.231999927431212,0.260288833282092,0.209016393837919,0.399443654637544,0.162182473173542,0.105121195810644,0.33073274973159,0.560119537850509,0.498565954062366,0.188762306631028,0.472527080282819,0
