,A2M,AGT,AHCYL1,AKAP12,ALDH1L1,ALDOC,ANXA1,APOD,AQP4,ARL4A,ARSJ,ATP1A2,ATP13A4,BCAN,BCAT1,BEX1,C1S,C3,C8orf4,C21orf62,CA2,CAND1,CAV1,CCDC80,CDO1,CFI,CHI3L1,CHI3L2,CHL1,COL1A2,CPNE8,CRISPLD1,CXCR7,DDIT3,DDX3Y,DGKG,DIRAS3,DSCAM,DUSP6,EDNRB,EFEMP1,EGFR,ELOVL2,EMP1,ETV1,FABP5,FBXO32,FKBP5,GBP1,GRIA2,ID2,IFI16,IGFBP3,IGFBP5,IL1RAP,KLHL4,LANCL2,LHFPL3,LPL,LRRN3,MAOB,MEG3,METTL7B,MLLT11,MTHFD2,NDP,NLGN3,NTRK2,PDZD2,PEG10,PFN2,PHGDH,PHYHIPL,PIK3R3,PLAT,PLS3,POSTN,PSAT1,RAB3IP,RCAN1,RFTN2,RGS2,RGS16,RHOJ,RND3,RPS4Y1,SCG2,SCG3,SCG5,SERPINA3,SERPINE1,SLC1A2,SLC4A4,SLC20A1,SLC38A1,SNRPN,SOD2,SPP1,SPRY2,TFRC,TRIB2,TRIM22,TSPAN7,VEGFA,ZEB1,ZNF577
TCGA-02-0325,0.65383079548309,0.575044428603675,0.457062306472631,0.399438727968363,0.577586918440386,0.445059460599219,0.456067757345071,0.590828877903984,0.761077639504355,0.354298526917233,0.269972613999651,0.783852184829561,0.605047209497712,0.643439331339866,0.209567468065064,0.453134115225789,0.622473420830321,0.458636916655594,0.523046659185607,0.762746951013307,0.450576068196021,0.269247105536145,0.322960413551106,0.436879367265073,0.705643656549398,0.343762603124196,0.634693966385794,0.605782640442216,0.618890821514955,0.329239592996316,0.208566348099975,0.605656566566014,0.465831007216288,0.400069764406912,0.420069894249074,0.68296926991473,0.7299668093206,0.470078120920794,0.375495572866479,0.395004046020132,0.618051029417375,0.371823546148848,0.142902403971909,0.474361831069919,0.500356863521625,0.403305660562726,0.499894592642223,0.370366292233781,0.568146961857265,0.804419386705622,0.552747563187185,0.355560141192268,0.19985939048072,0.565922283250142,0.402251199537162,0.45541152665613,0.350189946312804,0.912563806684392,0.543348055306011,0.708263191532676,0.624052846334944,0.580531228349193,0.394024930615843,0.505249230328629,0.152912144434414,0.363895900743,0.589806278685913,0.80768032253407,0.491363593685986,0.246127141137164,0.422055288410608,0.333133874950066,0.55223626357815,0.408623610084101,0.339708102286107,0.249035595420068,0.130442102540754,0.420692181971346,0.501749602709567,0.648456896510042,0.692322550707964,0.529464519894638,0.41545311200479,0.429916587246686,0.322469250741741,0.49222509850669,0.496574647235608,0.575167700838182,0.593179755460596,0.390490484517082,0.296715534695532,0.558110761445432,0.634191287212738,0.244543270720239,0.323930481987426,0.409412772513937,0.42850876229578,0.673920317450436,0.360568075719123,0.229333050211617,0.34347368382457,0.430631005878489,0.427221758142899,0.486836981202048,0.573954239779752,0.381564253964819
TCGA-02-0326,0.585910526127082,0.439078961761096,0.451871105626315,0.389362482305484,0.540096623180705,0.465949960977499,0.454038290419073,0.678497960748667,0.655375511254251,0.343377615603015,0.358845177862833,0.916841561843901,0.611819106996259,0.500220422993955,0.217722741899008,0.521482143370559,0.655291125297719,0.454954069833712,0.342859792687931,0.650580854633105,0.498388864164677,0.190004008647287,0.275633227251892,0.391071023944882,0.685936652557438,0.426401889654785,0.672928380324528,0.478370736893516,0.616877615024193,0.380301266242463,0.363233886890056,0.386801512987114,0.297694127316732,0.309175731705504,0.113355070662738,0.654570008941899,0.631448256852082,0.34877064537048,0.430448579843033,0.447587879044757,0.585066666561761,0.240234962368914,0.359205212987294,0.551204883640577,0.354685333778326,0.544919408454029,0.515103037145993,0.403943718041336,0.469122280149199,0.723099077096619,0.533913434002074,0.35214224790647,0.210648734578694,0.489006878488002,0.465748534119661,0.494376172450652,0.331135750790008,0.676096099308197,0.782040749871696,0.730891353037306,0.67854329204763,0.629803025755497,0.544628532619012,0.428933468350751,0.174692006357844,0.392464438334562,0.611753725315061,0.627695958580373,0.511553247734846,0.30855881922025,0.327748510297038,0.305295837450623,0.546081749453094,0.336878801028524,0.533581643763891,0.232778312391707,0.728627403356376,0.317532498552388,0.409850734998588,0.508553536201507,0.59368937702923,0.423644003166302,0.451483697371326,0.610298764969481,0.218083648779218,0.000537001541568449,0.390686056605991,0.490228358595486,0.608727612036172,0.446897940250966,0.368819433536709,0.648162091387048,0.679286027946034,0.384735585977543,0.234711517941354,0.506250183160708,0.380437696017228,0.581700817613716,0.534943326244297,0.11809849486908,0.499117651971091,0.500584816897162,0.344537922505332,0.36470885112423,0.566396273679017,0.464767362035307
TCGA-02-0330,0.543983400685696,0.73528091583417,0.55244986050253,0.381344999516506,0.638639374510304,0.54908522612197,0.48880784007248,0.615359859124463,0.850165851341214,0.41201067128004,0.405835556357349,0.99564441087682,0.667056816559679,0.763128500011258,0.241871002391382,0.362696811396556,0.77866159455795,0.571575839439129,0.584308291028118,0.773522945869871,0.665488218235265,0.347115706845971,0.257712220912732,0.51037965632826,0.76550125317287,0.376528580068307,0.847572394715261,0.71756243349534,0.748981331579047,0.310096455461896,0.308352134413798,0.668695812277248,0.560799171836908,0.447280968625186,0.126658656523272,0.57537125171396,0.736202219153825,0.316485018890757,0.411822042367611,0.541112270081769,0.689080731261444,0.543503460655875,0.338189076719006,0.447738972861682,0.46328199524587,0.512569075424108,0.56167877823908,0.396026852911017,0.734923513684303,0.819933600597518,0.681337018014339,0.474873738306536,0.282262659947997,0.483527389211059,0.335873501530566,0.475149912695069,0.417889478437458,0.710008612703619,0.498650909110146,0.670064951321054,0.754024673027162,0.548325989542533,0.590612467838261,0.581667486254106,0.241232010668894,0.54255090398805,0.634582860109321,0.72827186256179,0.488637331199117,0.263946902860401,0.367052841018004,0.446110085487745,0.635684850071409,0.482841537028557,0.391896872512561,0.381786362806341,0.155069211569292,0.439574319304734,0.48790364318051,0.680280696104734,0.782060886116679,0.726687379697383,0.559375519939941,0.475041609013291,0.560868666699382,0,0.573128643476617,0.6322299626227,0.474496480481677,0.505440786277799,0.300918169696578,0.66475355826054,0.7301184403361,0.361884256081475,0.36253574438263,0.502715365781126,0.606193757523345,0.610954606868155,0.42854052071136,0.273813368270348,0.387881062245312,0.691548791663021,0.588279426026634,0.4155950177297,0.59526862362402,0.474570230131649
TCGA-02-0332,0.680291348108041,0.551541642626007,0.406990354066042,0.348519097669719,0.554123827630597,0.453004095986517,0.411282733776386,0.654780013980413,0.707322575940903,0.405100701273917,0.233591728124892,0.869836801799413,0.437411442578477,0.687271827665545,0.349486408877875,0.523332465742853,0.600358013567215,0.555894994085486,0.422516149979717,0.678381947593043,0.585690222164559,0.290395939475429,0.173661280383299,0.481814476030539,0.734676576899338,0.302334232400572,0.739480459298944,0.636186201936428,0.687326985098396,0.395729044858919,0.311284036597652,0.560310374442515,0.483669400068646,0.381716673568847,0.130177827276198,0.544318061790381,0.644876190481795,0.400728964003487,0.533832020945001,0.677483085724357,0.536154761728402,0.296145801905281,0.306623326379356,0.471363163939176,0.580305222423974,0.505536257892328,0.456540114577383,0.328133610899756,0.59166561072344,0.705390022923227,0.55861813697403,0.455324608186773,0.238357284926172,0.480364180720781,0.474435637235777,0.487859136382193,0.352322423788422,0.901656511950914,0.560307588713583,0.629744668069612,0.647170331114829,0.475196212663126,0.483322112528472,0.597538855888153,0.266410400671364,0.486417985948101,0.682246372672434,0.620965443340794,0.47998480926808,0.359565176153415,0.334948618158706,0.255655629841688,0.503318074801504,0.397740540128374,0.488020708660242,0.310712033590306,0.570175569166611,0.474713467267916,0.450794941514589,0.523096750217848,0.674620346863783,0.458599325403828,0.541270102908381,0.499016909330681,0.339085425622547,0,0.510070681732379,0.583473710511093,0.51981648807368,0.494961745153228,0.285651297750098,0.497715251693474,0.611203784875332,0.285209499508944,0.309787914445971,0.288289515702346,0.484727977062761,0.796095399813107,0.496314752266758,0.138944730511665,0.529128317643522,0.522749462677673,0.478194514141193,0.341574047278079,0.597232425705646,0.395137342768412
TCGA-02-0333,0.494589589591371,0.562525327252285,0.530063149530562,0.568214012098177,0.784953900122084,0.450063968709974,0.392979433327765,0.552933561214706,0.819024108044531,0.469514334626528,0.443504963268848,0.901977563097988,0.680768349622102,0.655989224795782,0.342340692384013,0.476110264974375,0.650615333752604,0.51074392413324,0.614465682578037,0.781467112902821,0.582468385625244,0.245795756937612,0.256673908174585,0.474853386829879,0.731829024242245,0.338084811382528,0.778471196003672,0.658978238894499,0.796616201753875,0.221842844875223,0.35716778589728,0.615097136549885,0.512115703451393,0.407443135003008,0.0634844058954401,0.760270582105285,0.481106958578666,0.43870809051029,0.506247536368183,0.499657189167743,0.653350182678954,0.703525577494229,0.407758532075677,0.490861833729977,0.550035603174625,0.572849236787422,0.632899783701027,0.46143172378687,0.617252789764126,0.742829387917339,0.564667915901591,0.175420090806931,0.222255346416219,0.512785074695035,0.516513466559589,0.641740931098717,0.704512358918974,0.612414545883274,0.692951056423795,0.717860826899464,0.720386642786857,0.399719408878739,0.621901597453422,0.408829430504422,0.0564890013505481,0.458876611602351,0.679723184427319,0.716837435979572,0.756930804232865,0.114365024011673,0.25187543225513,0.275933112924562,0.472384579953111,0.311401992808566,0.437419053436724,0.434353235532026,0.396230043260491,0.310710192989162,0.461424354032291,0.579953456875297,0.727173684270481,0.540245889183488,0.543268158538403,0.578152130497924,0.321710556664256,0.0206515140987408,0.570297555700764,0.621760064666629,0.636398598614992,0.514516735994217,0.280519849791279,0.643695725360083,0.792711876317908,0.273348217186415,0.178075562603905,0.401691823195048,0.545957875331341,0.510874569782588,0.595064803649872,0.234934132783744,0.531532913085726,0.502480586811984,0.46145785291674,0.532274762631274,0.59486883517585,0.433673878155417
TCGA-02-0337,0.702866136650531,0.3648516040174,0.325597955378662,0.301490394947112,0.443852173141114,0.321271316670556,0.375959706554751,0.625488319793696,0.669048112536133,0.274440269763184,0.223889539739754,0.656868536989036,0.373870631296872,0.594671966970881,0.208232187475622,0.394937629388898,0.565859881358518,0.498797068966657,0.31895998072912,0.668075056745707,0.565682611788777,0.18176553708952,0.247852586935102,0.386555565251779,0.593332810982076,0.337062672117347,0.667885336804847,0.552513514700704,0.625476408399681,0.381057318325083,0.233271339033982,0.460879861219557,0.369134976338425,0.299225895474437,0.258576421895808,0.59539453315189,0.55605610341458,0.377877063707066,0.358335020486269,0.406294146473811,0.522860449637425,0.175128021212157,0.166290067140851,0.464893300332113,0.404860575170688,0.491571086016036,0.501611223386295,0.445162426482678,0.511152950661921,0.630228003606,0.433262243192238,0.361658824918913,0.265244946067077,0.554354102927891,0.387889394085994,0.387365540044745,0.309587370994527,0.883511535589223,0.624229740882046,0.523137915050933,0.60591509674739,0.447988067851861,0.411872357391205,0.422479628928425,0.221037811878703,0.308056676017135,0.583207250232196,0.632621142797504,0.408119392438931,0.237324453598658,0.325571276011978,0.219211690075788,0.457916026120726,0.33847477288252,0.455582794234411,0.281380758787174,0.255387294367205,0.316603451557454,0.371596147914972,0.621223865569046,0.55906197872758,0.546683938336098,0.446858048454114,0.37917470498438,0.250595585789868,0.401470031898052,0.505982004319278,0.501518734915126,0.544531379274957,0.569100535098331,0.41299956063358,0.391872795969276,0.460508505994408,0.25608041892387,0.223170476909924,0.278529030926123,0.42722666977821,0.698172346738693,0.3370530379016,0.0808923787612656,0.328676087309762,0.402392289096359,0.32395050448596,0.344895674888121,0.418982408612339,0.244334721870987
TCGA-02-0338,0.50747220527008,0.636099145159386,0.33083909707924,0.488053615456074,0.367886698132025,0.391537608964706,0.1829626222874,0.697308329856278,0.672490216026516,0.396842138942597,0.325087362887908,0.461049655888989,0.5795285001656,0.646238468689435,0.451160250713606,0.540070799174716,0.274859965658539,0.30915657279218,0.260285752344122,0.665836620004745,0.484111461171273,0.352501650067024,0.184779375228546,0.267632457562853,0.669330546256936,0.197518060963389,0.627848783118946,0.32367264955885,0.802180469934089,0.231536541476594,0.332866709516206,0.492144796859256,0.270181005574604,0.391519262125181,0.378987312257562,0.549974493715499,0.746078357354692,0.383703967158187,0.533899910264988,0.481718058621261,0.354438235424135,0.120439957610848,0.285563970508866,0.390999587895613,0.526755650953649,0.61467645798711,0.344819216796263,0.382409826965137,0.425790011681865,0.81837614252547,0.481407767697782,0.375339356349017,0.172705298295155,0.330096969397452,0.580568199373138,0.57638431054187,0.404282135194138,0.999911468903724,0.695544453237495,0.733167227709413,0.529964513186708,0.500070631534392,0.463006002321173,0.570387474041248,0.260749296711516,0.304958873242556,0.64950219943945,0.58896708909351,0.424678881213085,0.299507281879091,0.435456767374888,0.304387827862316,0.562362738434293,0.478296209238636,0.452666124901558,0.260526038608036,0,0.381342728911219,0.516080013139819,0.591284810930478,0.499434913544824,0.422210313954892,0.562348290298166,0.480744529448925,0.298419371629086,0.461507868206146,0.622618346146832,0.708722357396253,0.594925593804408,0.427836301730704,0.258443737846287,0.515320295212725,0.538874197131414,0.281533840230344,0.419284910392506,0.451468477617639,0.331079039339913,0.588777887310901,0.635803990378516,0.246382001346625,0.512397127671407,0.364318352512008,0.502492414351795,0.329204772081058,0.561305788475987,0.36801859880333
TCGA-02-0339,0.468445972302885,0.354461307898256,0.332649653768128,0.407044024046183,0.409842031734952,0.436038553972077,0.197159552685984,0.706135423599166,0.743855576554127,0.361676918080683,0.163011487316593,0.764596359336048,0.528038328614847,0.654233958231653,0.288645437419283,0.547988365320697,0.406695925451832,0.271958911698064,0.284441165486793,0.567442935942093,0.527040274064804,0.279174093489112,0.142098032209784,0.298802986448343,0.604189277404563,0.134750508082188,0.521687770940311,0.485031728688499,0.690362130935062,0.219331030859098,0.242717987185523,0.567406717398282,0.424107464636357,0.307927722808701,0.349939076694917,0.549890027602689,0.634387656647875,0.383470258479383,0.485988599249208,0.383534517186146,0.330541646892765,0.16692759650304,0.16730163224812,0.397596892574179,0.507934232782936,0.234827017995016,0.306652830066521,0.250161715776958,0.480407730566834,0.841190167449374,0.460950836746039,0.27112997438082,0.156675578829752,0.351264680976715,0.473929885936525,0.381689708131984,0.351979537783517,0.931031550548978,0.499241957519094,0.67815747475955,0.519184647163017,0.585825869053779,0.408145601876407,0.50495776948567,0.160062012676167,0.316363138496509,0.695565158421669,0.665217377685134,0.451208282128658,0.300976537204604,0.411188498790511,0.320807504324269,0.524266926697915,0.415388476110132,0.583012820590789,0.268652801235103,0.052841687081469,0.362619593308897,0.477367057992579,0.393060870463773,0.724144218254551,0.404984073503663,0.343812355013477,0.449932454714379,0.127617791631486,0.47192295250883,0.410122433364464,0.670494623978052,0.465532298941943,0.402736007362444,0.176693083967978,0.502287820219664,0.532160232568668,0.294763585281666,0.352275577196213,0.442320952481286,0.293461335406146,0.398420046607814,0.420338691484702,0.142023425347646,0.537493559187489,0.404232246634535,0.528987312879725,0.296767270618088,0.602743456502394,0.363785062653274
TCGA-02-0422,0.62537325924649,0.603459155842156,0.433291196367983,0.424713083519503,0.652065906493676,0.444487726763269,0.366892518410343,0.569669963726074,0.863966793298546,0.415698315227792,0.533458621745755,0.942194449265015,0.68018227472245,0.677398255371534,0.418872627577237,0.481165478666788,0.593304750176094,0.376061834011746,0.446415859022304,0.772101932296173,0.650927269093621,0.26329278809136,0.249177595341266,0.410973436672237,0.611751609366326,0.342608527201734,0.729554991700179,0.602454575602465,0.806444605135532,0.216856759423141,0.197121155579979,0.707383999793804,0.474310142050285,0.424615308254861,0.317312254319684,0.643367463404733,0.801656728199236,0.431711570302743,0.4837715655282,0.624506837071858,0.554021759874203,0.702112620133555,0.544334857343335,0.714616298749145,0.577989143836013,0.143325204974111,0.486702156869324,0.497537878356731,0.654322181833538,0.787825083716603,0.5092322444409,0.324443994088155,0.152674890583303,0.552398767107534,0.541214010642825,0.750655614848048,0.308165822745474,0.969223087876152,0.922881945657938,0.769410890353421,0.721981276112409,0.404705905460082,0.655302156645061,0.512715821568527,0.150638461444545,0.622291641484195,0.690837909929558,0.721007134484289,0.682557971235233,0.278146017427115,0.368838109428091,0.260167615892997,0.523598420638909,0.304656169365013,0.496966226383343,0.277136876698583,0.61793054145716,0.42349844807284,0.490563185833697,0.657822091874691,0.747879443780254,0.501803102060215,0.553303111679087,0.549400181693802,0.197070601323828,0.438879386067023,0.660379147362332,0.659117058589917,0.650940602084254,0.49379387202553,0.305649477167168,0.622450963988426,0.767243067285508,0.381322916733862,0.139244663392394,0.219290363538422,0.343664863686882,0.798191817258495,0.623231314301305,0.346286614481345,0.518607336804466,0.567524412812968,0.560862917367975,0.409875864883332,0.539093476912009,0.281723425476321
TCGA-02-0430,0.574134044204511,0.6285413694981,0.445685403431246,0.495937154900029,0.635213671855022,0.401216821844623,0.495163676283887,0.505319194322888,0.83933467865491,0.535807279380933,0.514488649770909,0.83778352425184,0.681218261236506,0.711510591884387,0.460924574244178,0.530443894713188,0.618439379013789,0.464685096182409,0.546388646728504,0.706668106090886,0.71175417768889,0.371766855197038,0.330721951178993,0.475647431728222,0.716508972592771,0.4160604978877,0.741303759006735,0.627611668914808,0.82040124124257,0.300893129519107,0.48355909865845,0.737956924120821,0.591646889204994,0.485128440801589,0.138038406082051,0.531652679899345,0.768004960350951,0.44411768519347,0.511000501050439,0.677587208844062,0.627114931026936,0.723126154961931,0.49438529188371,0.621978193581596,0.632594637285015,0.626972027354962,0.489950790168585,0.356637253707804,0.74199779117587,0.7894872796216,0.57522530860868,0.416849715894287,0.290987306802689,0.527468245356461,0.569996409757778,0.667251494089637,0.688665241401223,0.501487013869805,0.688925316090953,0.764300507436083,0.706692464671336,0.545307875251298,0.615216251648617,0.544215861352345,0.272364360095821,0.656820707057576,0.693085761631849,0.645493967148228,0.557104650593472,0.287948979867866,0.435737733922771,0.32363784329367,0.570809230838042,0.398575212881098,0.505534435597412,0.381463518902658,0.275459228462841,0.457524647873266,0.527463903455649,0.742709061725016,0.750420013952335,0.557312982888814,0.589707946201157,0.595631952966648,0.38124721470826,0,0.6898987735424,0.700442052927812,0.657655858387298,0.518718798326631,0.356962405958842,0.576569469208101,0.745142262470352,0.34850253713013,0.253881955016763,0.384020195506712,0.438241864128942,0.802962446326656,0.607889190649194,0.351883167417172,0.56911520228855,0.639467654344846,0.524095673900472,0.544227163733674,0.607070742346067,0.481806394401141
TCGA-02-0432,0.526761449652632,0.630203101876907,0.634778270278452,0.29812349126214,0.700791973344827,0.671718350875486,0.221805003603642,0.667278978188933,0.667338561115615,0.209860850047332,0.171592603763726,0.974492105353588,0.701427998854727,0.753989922460243,0.149195648412996,0.586150974670022,0.343214732201569,0.437866035215607,0.403168318045885,0.566114875926285,0.455483906267952,0.316575650330527,0.219222483915791,0.452971818935225,0.750742208307339,0.141531683306282,0.373023872039096,0.29474873462164,0.617853962278639,0.19573035880074,0.242126042359558,0.565856386811523,0.520301237524387,0.450775372897679,0.397085250109817,0.773274692583837,0.460570687471294,0.574639799501937,0.282934418487654,0.652511898210745,0.597248585496485,0.567460171174934,0.259738874059895,0.496240762432578,0.577605784234347,0.104662954005031,0.544400841702376,0.32334498223959,0.404410666532086,0.858932175139504,0.610748120228432,0.368245608630631,0.20125353800689,0.453700159649698,0.343293911058309,0.430377261699288,0.448115598347371,0.97305215498218,0.761453795648993,0.71228809886438,0.273426050546021,0.281299274174804,0.414887479356662,0.641894872827358,0.412197354681818,0.455839625233221,0.711329436252981,0.844950374420394,0.503947058096159,0.313870852248365,0.496039699128209,0.438210193314504,0.76456811518992,0.376638797616146,0.236175160503084,0.266521723289639,0.00141576148176942,0.437077584129089,0.606708794562819,0.431507558711429,0.869422683144243,0.50862120529979,0.313343587812096,0.365821383882325,0.311527998213364,0.57903933166438,0.596035583824919,0.906025986810909,0.601586324192961,0.339258480595845,0.248502220117008,0.708792567165673,0.777217481594875,0.23940707252503,0.433685448076287,0.44704767528764,0.322327625998922,0.437455179810722,0.430910840147191,0.117316114745615,0.391908923497718,0.414985302072111,0.610826378400791,0.283735390881749,0.622956395116453,0.352574409615719
TCGA-02-0439,0.605976281016,0.665972354402348,0.62179481370681,0.417008797377731,0.6662315496368,0.678162846846218,0.417573011955635,0.722981445274024,0.825120134203079,0.354109029479378,0.361618067889233,0.948235964720382,0.683374472950705,0.695998978805204,0.306141451515368,0.59155048289945,0.647096842622856,0.48633671599605,0.404680687907166,0.618974159684834,0.624653584675028,0.371861997192016,0.385720229790333,0.499995923682199,0.80957794937253,0.311494283579799,0.633180052342289,0.552633347337506,0.637415138277156,0.284841008919441,0.302148643643474,0.704408096922931,0.536889315950716,0.544315767643711,0.12076514778042,0.702213946890112,0.739751515550134,0.458234997378461,0.370308731632617,0.658692017669951,0.675509214352325,0.565692114115274,0.314353920842251,0.526616798938251,0.54001871723726,0.451872008485644,0.498257790933522,0.489925426484821,0.542235217661285,0.797681650450116,0.562385741292602,0.407110643230152,0.327286346169052,0.630360611591812,0.455019720854206,0.512326409274089,0.519192790639246,0.918733448328366,0.73190514216603,0.734954497865463,0.708463220226637,0.513756727690449,0.503146289289176,0.558854206223196,0.34210219141286,0.526796988138672,0.684163666996779,0.81454744623895,0.588421694682672,0.276502926928804,0.60555406253454,0.421268489876696,0.664884288845959,0.412358529936096,0.434735900019704,0.372761557123349,0.178844711771757,0.538600766837023,0.55202027757276,0.62192822301866,0.799473146923533,0.549868136146429,0.474876856108118,0.492775881028405,0.493569406545644,0,0.593564017248534,0.790671944036044,0.639067235632885,0.541074849855468,0.415102950065586,0.546585843553289,0.735490733995563,0.308300523295561,0.296272627615385,0.250939796930993,0.480952697339239,0.752745582524344,0.415524959113275,0.361272416490348,0.421552201237936,0.524939653303563,0.545408453436008,0.530855403360463,0.492492602814281,0.447682048547209
TCGA-02-0440,0.481050696471126,0.425719386962267,0.36343749176041,0.454206471612709,0.43765680716263,0.425672995877519,0.3070896089312,0.661886458468191,0.755208131427675,0.403931316962978,0.231180444101615,0.674236427957921,0.413727291554879,0.666531780034709,0.272640405064674,0.529870048630521,0.472630714589343,0.38181063945429,0.384578571809908,0.697400490667328,0.505923359400051,0.281544916053826,0.16745453762852,0.395338196925618,0.666793765401702,0.223890416498339,0.685414002973481,0.495292759488798,0.788990574967978,0.156970241233899,0.193082456095748,0.647074447837899,0.386788361427151,0.365764984948331,0.301054307232719,0.574053223619911,0.734816557341138,0.420944418882122,0.505900578063791,0.38056525973873,0.472986103435003,0.181448787045521,0.325675355878501,0.494427897123137,0.466169927625941,0.402853000379994,0.41201413506811,0.429646889333532,0.515434567288699,0.82899460144095,0.512908117097439,0.356944810926243,0.229942658164809,0.438255720637278,0.490964061948698,0.407630177559413,0.349252605117451,0.955886644410461,0.784630227207769,0.668422630944309,0.605164555483701,0.421297704835203,0.416358535892937,0.616378668257802,0.220701029421907,0.385437013980806,0.641688732842923,0.671874003387735,0.549901693535151,0.29999716560972,0.455757104544532,0.218545086599461,0.498498714809784,0.340260736592229,0.481911830981763,0.169347341224084,0.110462143258628,0.379281911129404,0.442719170561751,0.463880403331787,0.668021679426129,0.474963523422392,0.434358069672148,0.422508461167916,0.268769648931003,0.447335975630433,0.657230781748826,0.708825330801836,0.605604723445015,0.427525771686656,0.267419041138432,0.475889964430308,0.600782772557101,0.223352426480502,0.368288880868556,0.203045493820224,0.384782568320966,0.817264491400556,0.374987629244349,0.0881778543349806,0.484588637992341,0.454175554084927,0.535960551259171,0.362492977559061,0.524774915155396,0.331870695895246
TCGA-02-0446,0.718744866461752,0.466026511821331,0.390759476368684,0.422219013402167,0.535819265083356,0.445129973358234,0.379400507925774,0.70699393398569,0.83075852799693,0.360943465326217,0.225447739994314,0.89946453486852,0.536560755157853,0.64560613923856,0.278395818879308,0.478396562583371,0.70595416267668,0.527436951506816,0.441731126099142,0.717716048983388,0.616305695513516,0.301631983221403,0.225472566670915,0.342058639991372,0.713371380578132,0.438348077634249,0.709392109925934,0.63529689939598,0.766765617411361,0.325062297190013,0.335128797336803,0.604870528270884,0.506449306663828,0.375487484183276,0.312523806975953,0.644836843286269,0.697186042545753,0.380773690506044,0.381763116324201,0.539804774233777,0.667934259106849,0.176666630695991,0.221149414718714,0.471457926617021,0.581791649702166,0.417551598201093,0.43894358685033,0.457814509246277,0.592415812175818,0.815472246679879,0.488475123826726,0.403637073521861,0.151572929395084,0.447882377541506,0.4183748702691,0.491902830216559,0.376990665183659,0.959080336858075,0.64136574287503,0.710903608923947,0.668992041041249,0.2986422572159,0.483358842312697,0.635850910445959,0.255941519308001,0.448643625188522,0.638121723799106,0.703784145630535,0.539332916913642,0.247536034166633,0.473598266235905,0.251929678833911,0.560001952740245,0.348963766310125,0.478110482879148,0.291220226758676,0.0804853771772143,0.406243874565014,0.423069995486291,0.659763965348486,0.736651851760853,0.601904567972896,0.559611827848776,0.391355090910059,0.326800164552115,0.271848798562443,0.464779460332404,0.637507677331163,0.69764285339522,0.560438161499105,0.309644931020506,0.611507894284957,0.592922426843194,0.232770845694003,0.326247206755082,0.245118081376828,0.470770363093396,0.835242225791154,0.375541551167875,0.167366106246964,0.37522294215149,0.546292812385625,0.486915677513799,0.294649618353224,0.475063422104262,0.331141522733824
TCGA-02-0451,0.685801182833858,0.652691196545583,0.636171647227347,0.430168365992881,0.708543395637927,0.590684164692501,0.526881973284204,0.691645365745204,0.829026956853596,0.466136708585358,0.465691388721468,0.930919776975915,0.608186309398724,0.692595491614358,0.435550917562682,0.566774803288979,0.676102297961535,0.63990233710749,0.566470000368011,0.706912373769093,0.659305559748429,0.411854135788777,0.264369159292415,0.574111325705951,0.812759149580865,0.47301644607444,0.749572665157208,0.793525297203558,0.828027259199965,0.326465314132305,0.416636527796452,0.740648727094123,0.548720822935808,0.440641389030925,0.203404979782705,0.634122267037402,0.742176859970286,0.452955240614202,0.50213491227658,0.6811928795893,0.703374049952603,0.670246406666808,0.552004953657449,0.611656334312156,0.604116796371677,0.504357876331837,0.552721431182432,0.582545138638406,0.634812967234456,0.763446790775369,0.658740276166102,0.47022638080476,0.332589219607505,0.4485332551058,0.541213467775408,0.674586062313648,0.629245420301924,0.844705851326733,0.745761230466579,0.724204113790089,0.738254409903855,0.453449636544725,0.620171940688999,0.630559708126279,0.35934173469605,0.648610447247387,0.678208933562552,0.677809054501099,0.533266819124918,0.288031483430417,0.495915115056748,0.445167843751335,0.596487368262012,0.435616069050852,0.459347852701151,0.480801364348084,0.658200935150986,0.530619024876688,0.495752926346509,0.579493334346684,0.768118105265974,0.634980189387428,0.677541862582765,0.590856013545357,0.367003053987063,0,0.62154425292262,0.683643653534112,0.692322846799731,0.659124495627946,0.361731920904278,0.66574098716923,0.742036737059496,0.37439102937418,0.326255047146479,0.366857643419262,0.620007527603815,0.854092103478284,0.67493719578703,0.300887512636477,0.503384534343619,0.657851454070419,0.602241000047044,0.380238323868305,0.580529384642265,0.426579840908936
