-4.099683165550231934e-01,-4.270333051681518555e-01
-7.922313362360000610e-02,-2.601533755660057068e-02
-1.178142949938774109e-01,-7.770411670207977295e-02
-3.557891845703125000e-01,-4.269128739833831787e-01
-1.190467596054077148e+00,-1.147985816001892090e+00
1.810482144355773926e-01,5.174248665571212769e-02
2.298388630151748657e-01,-3.467968702316284180e-01
2.797435820102691650e-01,1.657239496707916260e-01
-3.241316974163055420e-01,-3.439860939979553223e-01
-2.021614462137222290e-02,-6.421808004379272461e-01
-9.111717343330383301e-02,-7.509565353393554688e-01
3.962017595767974854e-01,5.529141426086425781e-01
-1.495200753211975098e+00,-8.130639195442199707e-01
5.803393945097923279e-02,6.218761950731277466e-02
-6.768051981925964355e-01,-4.981877207756042480e-01
1.472852230072021484e-01,8.768277168273925781e-01
-7.009088397026062012e-01,-7.371960282325744629e-01
3.238641321659088135e-01,3.569292724132537842e-01
-8.606713414192199707e-01,-3.218090534210205078e-01
-1.174572706222534180e+00,-1.172776341438293457e+00
-8.193738460540771484e-01,-7.681883573532104492e-01
7.205973863601684570e-01,3.422442674636840820e-01
9.884331226348876953e-01,1.025778293609619141e+00
6.126464605331420898e-01,1.538321822881698608e-01
-2.490546256303787231e-01,1.568184196949005127e-01
1.552859783172607422e+00,1.509220242500305176e+00
5.680955648422241211e-01,5.795111060142517090e-01
-4.576559662818908691e-01,-4.994548559188842773e-01
-1.200834885239601135e-01,-4.511390924453735352e-01
5.911906361579895020e-01,6.915483474731445312e-01
-6.895703077316284180e-02,4.433303773403167725e-01
-4.925716221332550049e-01,-1.071669101715087891e+00
1.576482057571411133e-01,7.188597917556762695e-01
-8.762474358081817627e-02,-1.078346446156501770e-01
-1.505550384521484375e+00,-1.230629682540893555e+00
-2.609072253108024597e-02,-6.698747724294662476e-02
7.082599997520446777e-01,7.378498315811157227e-01
-2.297550439834594727e-01,-3.734289705753326416e-01
5.689854025840759277e-01,3.845565766096115112e-02
8.489931821823120117e-01,1.510060906410217285e+00
-5.834090709686279297e-01,-5.797857642173767090e-01
9.881182312965393066e-01,9.585179090499877930e-01
-1.959250569343566895e-01,-3.852037787437438965e-01
4.092272818088531494e-01,3.587344586849212646e-01
9.145002365112304688e-01,5.521658062934875488e-01
-5.632429718971252441e-01,-5.506185889244079590e-01
4.955157637596130371e-01,-1.068118661642074585e-01
1.802292019128799438e-01,4.087125062942504883e-01
2.011359930038452148e-01,1.517496258020401001e-01
-9.492248296737670898e-01,-8.779321908950805664e-01
