6.525132656097412109e-01,5.988195538520812988e-01,6.269620060920715332e-01,6.024902462959289551e-01
-6.941162347793579102e-01,-7.749562859535217285e-01,-7.222027778625488281e-01,-7.181007266044616699e-01
-7.203958183526992798e-02,7.847812175750732422e-01,8.392570018768310547e-01,1.978874579071998596e-02
-7.921336889266967773e-01,-8.690747618675231934e-01,-8.628059625625610352e-01,-8.785722255706787109e-01
-3.026813566684722900e-01,-3.568184971809387207e-01,-3.785612881183624268e-01,-3.220223784446716309e-01
8.629039674997329712e-02,3.442906588315963745e-02,7.137220818549394608e-04,-1.149754643440246582e+00
6.093785762786865234e-01,-2.391379028558731079e-01,-3.160289227962493896e-01,1.935543119907379150e-01
5.021768435835838318e-02,-7.871145382523536682e-03,5.454175174236297607e-02,6.801019906997680664e-01
-8.113127946853637695e-01,-8.444653153419494629e-01,-8.058726191520690918e-01,-8.221004009246826172e-01
9.471173286437988281e-01,1.926207095384597778e-01,2.308428287506103516e-01,5.750872492790222168e-01
-1.870426893234252930e+00,-9.407963752746582031e-01,-7.745490074157714844e-01,-1.008090615272521973e+00
2.483265697956085205e-01,9.574477672576904297e-01,1.699554771184921265e-01,1.185496449470520020e+00
4.245295375585556030e-02,4.660206437110900879e-01,6.527463197708129883e-01,2.766201794147491455e-01
1.226148307323455811e-01,8.343920111656188965e-02,8.272263407707214355e-02,9.604518115520477295e-02
-4.018181264400482178e-01,-1.374447226524353027e+00,-3.779477477073669434e-01,-1.501043587923049927e-01
1.138015866279602051e+00,1.052804470062255859e+00,2.204323709011077881e-01,7.699825763702392578e-01
-3.611140251159667969e-01,-4.029441177845001221e-01,-3.530726432800292969e-01,-3.930330574512481689e-01
1.433585286140441895e-01,5.131925269961357117e-02,7.065266370773315430e-02,1.724235266447067261e-01
3.454245924949645996e-01,2.867076396942138672e-01,-4.926923513412475586e-01,1.418118625879287720e-01
9.821850061416625977e-01,8.916689753532409668e-01,9.424374699592590332e-01,9.109337329864501953e-01
-5.725866556167602539e-01,-5.800931453704833984e-01,-5.771253108978271484e-01,-6.187353134155273438e-01
-5.465023592114448547e-02,9.755290746688842773e-01,-5.566363409161567688e-02,-3.065256178379058838e-01
-2.970669269561767578e-01,-2.606259584426879883e-01,-2.752802670001983643e-01,-2.057544738054275513e-01
6.037288308143615723e-01,5.670834183692932129e-01,1.439486145973205566e+00,1.120974183082580566e+00
-4.107511341571807861e-01,4.279282987117767334e-01,3.584545552730560303e-01,-7.226058095693588257e-02
9.037966281175613403e-02,2.989428862929344177e-02,4.479212313890457153e-02,4.175115004181861877e-02
5.535773634910583496e-01,4.789623320102691650e-01,4.681644439697265625e-01,5.591004490852355957e-01
-2.223247289657592773e-01,-2.653975486755371094e-01,-2.550731301307678223e-01,-1.982835680246353149e-01
6.167731285095214844e-01,4.796567261219024658e-01,-1.131558269262313843e-01,3.604030311107635498e-01
8.022826164960861206e-02,5.862121284008026123e-02,8.640288114547729492e-01,1.259436011314392090e-01
1.836525797843933105e-01,-8.910408616065979004e-02,4.782706797122955322e-01,1.795072108507156372e-01
-1.443909704685211182e-01,7.245822548866271973e-01,6.409208774566650391e-01,5.068920254707336426e-01
9.809478521347045898e-01,8.674987405538558960e-02,8.124397993087768555e-01,3.458325266838073730e-01
-5.856780335307121277e-02,-7.640987634658813477e-02,-7.192983478307723999e-02,-8.756068348884582520e-02
1.344286918640136719e+00,1.129957556724548340e+00,2.944490313529968262e-01,4.363490045070648193e-01
2.444804459810256958e-01,2.344988584518432617e-01,2.443354874849319458e-01,2.258094698190689087e-01
7.934252023696899414e-01,6.751199364662170410e-01,7.663576602935791016e-01,7.716818451881408691e-01
9.270601272583007812e-01,8.051183819770812988e-02,8.779528737068176270e-01,-4.965998977422714233e-02
3.429591357707977295e-01,-5.382523536682128906e-01,-4.510727822780609131e-01,5.379239469766616821e-02
-1.323339641094207764e-01,3.433467447757720947e-01,-3.616398870944976807e-01,-1.860544681549072266e-01
4.445093274116516113e-01,4.028463661670684814e-01,3.926286101341247559e-01,4.015406072139739990e-01
-1.552306711673736572e-01,-1.850229948759078979e-01,-1.654554605484008789e-01,-2.077191770076751709e-01
-7.188309431076049805e-01,-7.663652896881103516e-01,-7.220934629440307617e-01,-1.351152081042528152e-02
-1.251288503408432007e-01,-1.640881299972534180e-01,-1.561097204685211182e-01,-1.406890898942947388e-01
-1.068082332611083984e+00,-1.080344080924987793e+00,-3.490532934665679932e-01,-4.140175879001617432e-01
-7.914481312036514282e-02,7.687927484512329102e-01,-4.595658741891384125e-03,6.643002629280090332e-01
8.790700696408748627e-03,7.080696225166320801e-01,2.506726607680320740e-02,6.255987882614135742e-01
1.526770591735839844e+00,7.595208287239074707e-01,1.502320647239685059e+00,9.567255973815917969e-01
8.073068857192993164e-01,7.654155492782592773e-01,7.780318260192871094e-01,8.019073009490966797e-01
-1.022297263145446777e+00,-3.184726238250732422e-01,-2.604233622550964355e-01,-7.986063361167907715e-01
