-2.018084049224853516e+00,2.183112144470214844e+00
1.108364462852478027e-01,-9.231027215719223022e-02
1.877584606409072876e-01,-1.042454242706298828e+00
-4.064651131629943848e-01,5.480282902717590332e-01
1.176763653755187988e+00,4.850338101387023926e-01
-2.974977493286132812e-01,4.113842919468879700e-02
1.808746904134750366e-02,-1.315124146640300751e-02
-1.332938909530639648e+00,-2.530212998390197754e-01
-1.109151959419250488e+00,1.989132165908813477e-01
-1.740943789482116699e+00,4.181408882141113281e-01
-1.911328434944152832e+00,1.911971271038055420e-01
8.089133352041244507e-02,1.651031255722045898e+00
3.453834354877471924e-01,-7.095363140106201172e-01
2.815699279308319092e-01,-3.995909094810485840e-01
2.454517364501953125e+00,-1.054725885391235352e+00
-9.425382018089294434e-01,-3.570010066032409668e-01
5.672128200531005859e-01,3.549500107765197754e-01
-1.346736550331115723e+00,1.199981421232223511e-01
1.053282618522644043e+00,-1.065992832183837891e+00
1.476710796356201172e+00,-1.467499852180480957e+00
3.419551849365234375e-01,2.644349634647369385e-01
1.150141835212707520e+00,2.663592696189880371e-01
-3.647556304931640625e-01,-5.108737945556640625e-01
-6.655870079994201660e-01,-4.002607166767120361e-01
9.491522908210754395e-01,-6.069191917777061462e-02
5.552973747253417969e-01,2.237557768821716309e-01
-1.121199727058410645e+00,-4.785455465316772461e-01
-2.501295804977416992e+00,1.229367852210998535e+00
1.501922011375427246e+00,-4.790655672550201416e-01
-7.684982419013977051e-01,6.386825442314147949e-01
-1.307541489601135254e+00,-5.087534785270690918e-01
8.723633885383605957e-01,3.773667216300964355e-01
6.192286014556884766e-01,-1.329182274639606476e-02
1.033319234848022461e+00,-2.084926605224609375e+00
9.851413369178771973e-01,-6.295873522758483887e-01
2.502634823322296143e-01,-1.486869454383850098e+00
-1.617619842290878296e-01,1.606722831726074219e+00
1.160262227058410645e+00,8.314652740955352783e-02
-1.829181462526321411e-01,-3.114998638629913330e-01
1.117705583572387695e+00,-8.411785960197448730e-02
-9.786990880966186523e-01,9.716324210166931152e-01
1.155726388096809387e-01,5.038298368453979492e-01
-1.130203008651733398e+00,-2.959514856338500977e-01
-1.254659652709960938e+00,1.880988478660583496e+00
-1.964116990566253662e-01,-2.398722648620605469e+00
5.278331637382507324e-01,-1.974555134773254395e+00
1.743078470230102539e+00,-4.951021969318389893e-01
-5.301683545112609863e-01,9.869273006916046143e-02
-2.353567332029342651e-01,-2.515625655651092529e-01
-5.293415784835815430e-01,3.629148900508880615e-01
