1.175361201167106628e-01,-1.981627643108367920e-01,5.509254932403564453e-01,1.142606258392333984e+00,2.136639595031738281e+00,-1.762147426605224609e+00,-9.649974107742309570e-01,3.041345439851284027e-02,3.015392065048217773e+00,1.245960712432861328e+00,-8.551375269889831543e-01,2.813747167587280273e+00,-1.706518381834030151e-01,-1.451494455337524414e+00,1.934602499008178711e+00,-3.205558955669403076e-01,-1.984931975603103638e-01,-1.381518006324768066e+00,4.307415336370468140e-02,-3.993185460567474365e-01,7.919083833694458008e-01,6.706038713455200195e-01,-1.055764406919479370e-01,-9.861635565757751465e-01,-4.996682405471801758e-01,9.020332098007202148e-01,9.113155603408813477e-01,5.519192665815353394e-02,-1.011177778244018555e+00,-6.077052354812622070e-01,1.433207035064697266e+00,1.930647343397140503e-01,-5.517164245247840881e-02,1.073878645896911621e+00,2.101008892059326172e+00,-1.654614686965942383e+00,3.920860961079597473e-02,-1.678504943847656250e+00,1.462453365325927734e+00,8.079596161842346191e-01,-1.556015372276306152e+00,-3.180419206619262695e-01,2.368846178054809570e+00,3.224529623985290527e-01,-2.962843894958496094e+00,1.746878176927566528e-01,4.795874655246734619e-01,1.114297032356262207e+00,-2.145705938339233398e+00,3.853446245193481445e-01
-1.912452280521392822e-01,-6.095972061157226562e-01,-1.957983255386352539e+00,-6.857034564018249512e-01,-1.725687645375728607e-02,-2.624444246292114258e+00,-2.408984601497650146e-01,-3.270266950130462646e-01,-9.334377050399780273e-01,1.980193853378295898e+00,-2.636347711086273193e-01,1.227707028388977051e+00,-1.633876115083694458e-01,5.019290447235107422e-01,4.578591510653495789e-02,3.276396691799163818e-01,2.815094590187072754e-01,-9.977253675460815430e-01,-1.981285452842712402e+00,1.736611008644104004e+00,1.954406872391700745e-02,-6.763824075460433960e-02,8.695462346076965332e-01,4.638774693012237549e-01,1.600829839706420898e+00,-7.611295580863952637e-01,1.204094365239143372e-01,2.891200967133045197e-02,-4.207968115806579590e-01,-1.260752677917480469e+00,9.911752343177795410e-01,7.162563800811767578e-01,5.047842264175415039e-01,7.616891860961914062e-01,7.690082192420959473e-01,1.711703062057495117e+00,-1.380458354949951172e+00,-6.650183200836181641e-01,-7.631269693374633789e-01,-2.068278551101684570e+00,1.215087100863456726e-01,-2.101009368896484375e+00,5.825090408325195312e-01,-1.773130297660827637e+00,4.965322911739349365e-01,1.255344510078430176e+00,-1.310286283493041992e+00,-1.292238354682922363e+00,-1.380955241620540619e-02,-7.308583855628967285e-01
-8.811439871788024902e-01,-9.283703565597534180e-01,-3.881353735923767090e-01,-2.274759292602539062e+00,6.234585046768188477e-01,-1.326718479394912720e-01,1.946868777275085449e+00,-6.712535619735717773e-01,4.413585960865020752e-01,3.759166598320007324e-02,1.312187433242797852e+00,-3.512455523014068604e-02,-1.798802971839904785e+00,-1.503217458724975586e+00,-2.913295626640319824e-01,-1.691431879997253418e+00,1.493500590324401855e+00,-6.276395320892333984e-01,-7.766184210777282715e-01,4.654742181301116943e-01,9.481530189514160156e-01,2.898409128189086914e+00,-4.833247363567352295e-01,9.353335499763488770e-01,-1.233660280704498291e-01,8.905135989189147949e-01,2.634080350399017334e-01,1.366856694221496582e+00,2.688026726245880127e-01,3.100458681583404541e-01,3.928554356098175049e-01,-5.897133350372314453e-01,1.831172555685043335e-01,-6.053938865661621094e-01,-1.049015283584594727e+00,-1.970681905746459961e+00,-6.538561731576919556e-02,6.491647958755493164e-01,1.141832947731018066e+00,8.679509162902832031e-01,-1.317841410636901855e+00,-2.047277837991714478e-01,-1.976479887962341309e-01,-9.859571456909179688e-01,1.452516317367553711e+00,1.942669451236724854e-01,1.140116930007934570e+00,-9.575548768043518066e-01,-1.555047750473022461e+00,5.118015408515930176e-01
-1.551990151405334473e+00,9.759939461946487427e-02,-1.911659002304077148e+00,-1.090840622782707214e-01,4.489121437072753906e-01,-2.476109504699707031e+00,1.666059970855712891e+00,-3.721537590026855469e-01,-1.845815539360046387e+00,-4.072443544864654541e-01,3.956541419029235840e-01,-6.084698438644409180e-01,-8.655098676681518555e-01,1.471359133720397949e-01,1.287239789962768555e+00,5.604113936424255371e-01,3.479751944541931152e-01,7.552307248115539551e-01,1.058162331581115723e+00,4.196962416172027588e-01,9.601228833198547363e-01,7.728961110115051270e-01,-1.741263270378112793e-01,3.729125857353210449e-01,1.207177620381116867e-02,8.653758466243743896e-02,1.172693893313407898e-01,-5.647292733192443848e-01,-1.977704316377639771e-01,-1.801880359649658203e+00,1.488174438476562500e+00,2.529263198375701904e-01,-2.834899723529815674e-01,4.597091078758239746e-01,-9.450282454490661621e-01,-1.389978379011154175e-01,-1.350180506706237793e+00,9.920367598533630371e-01,-8.697695732116699219e-01,8.901814818382263184e-01,2.397267818450927734e-01,1.634021997451782227e+00,-1.803146004676818848e+00,-3.780099153518676758e-01,-2.228482626378536224e-02,1.336958885192871094e+00,8.781254873611032963e-04,6.331218481063842773e-01,1.770735144615173340e+00,-7.047300338745117188e-01
-1.781459450721740723e+00,-1.272100090980529785e+00,5.451918244361877441e-01,-6.398158073425292969e-01,9.958342909812927246e-01,1.311945617198944092e-01,5.819470882415771484e-01,-5.750671029090881348e-01,9.813988208770751953e-01,1.739718437194824219e+00,-2.191939830780029297e+00,-6.476857662200927734e-01,-2.876155078411102295e-01,-1.296504855155944824e+00,-1.199759960174560547e+00,2.108056783676147461e+00,4.565235599875450134e-02,-4.882319867610931396e-01,-4.536138474941253662e-01,2.106572128832340240e-02,5.735046267509460449e-01,1.151990413665771484e+00,4.531193971633911133e-01,2.625573575496673584e-01,-7.149519324302673340e-01,8.624648451805114746e-01,-4.162423685193061829e-02,1.309868574142456055e+00,1.164252281188964844e+00,1.287717372179031372e-01,-2.593830525875091553e-01,-2.337892353534698486e-01,8.546814918518066406e-01,2.430191636085510254e-02,2.383054792881011963e-02,5.865988135337829590e-01,-5.390518903732299805e-01,5.857845544815063477e-01,1.203243732452392578e-01,-6.616374254226684570e-01,5.194156616926193237e-02,-1.778557449579238892e-01,2.051191568374633789e+00,-1.782258987426757812e+00,2.274826169013977051e-01,-1.153589844703674316e+00,7.715027332305908203e-01,1.841732561588287354e-01,-6.936983466148376465e-01,-6.919432282447814941e-01
-2.261350005865097046e-01,3.567725419998168945e-01,-8.330653607845306396e-02,8.594805002212524414e-01,4.388746917247772217e-01,4.860772192478179932e-01,9.597269296646118164e-01,-6.910480260848999023e-01,-5.606972575187683105e-01,-5.939157214015722275e-03,6.656806468963623047e-01,3.794693648815155029e-01,-3.597207963466644287e-01,-5.136753320693969727e-01,-5.256239771842956543e-01,-4.452725350856781006e-01,5.694441124796867371e-02,-1.131238460540771484e+00,-1.644304692745208740e-01,-9.704219549894332886e-02,-6.031793355941772461e-01,1.570614278316497803e-01,1.078843116760253906e+00,-2.249261550605297089e-02,2.189438492059707642e-01,5.290703177452087402e-01,1.092275977134704590e+00,2.457331568002700806e-01,6.568572521209716797e-01,6.157147884368896484e-01,-4.790722727775573730e-01,1.712084293365478516e+00,1.172782421112060547e+00,-8.838012814521789551e-01,-7.760663628578186035e-01,1.435977220535278320e+00,5.363226532936096191e-01,-6.315412521362304688e-01,4.318394064903259277e-01,4.180282056331634521e-01,2.260354161262512207e-01,2.207316160202026367e+00,2.134416550397872925e-01,2.142824888229370117e+00,4.029050767421722412e-01,-6.721390485763549805e-01,3.950587660074234009e-02,2.395631372928619385e-01,-4.441884458065032959e-01,-8.001829385757446289e-01
5.650224685668945312e-01,1.146755933761596680e+00,4.998585879802703857e-01,5.368628501892089844e-01,6.961461901664733887e-01,-2.141828089952468872e-01,-1.696676492691040039e+00,-9.172441363334655762e-01,1.049114584922790527e+00,-3.324086666107177734e-01,-1.696166753768920898e+00,-9.721521139144897461e-01,8.505779504776000977e-01,-2.148163557052612305e+00,-8.114643096923828125e-01,1.331452608108520508e+00,4.386813640594482422e-01,-1.496289491653442383e+00,2.165150880813598633e+00,1.024251729249954224e-01,-6.665989160537719727e-01,3.680832982063293457e-01,5.089175701141357422e-01,7.314369082450866699e-01,-8.874732255935668945e-01,8.070709705352783203e-01,1.608740240335464478e-01,7.160544395446777344e-01,5.563149452209472656e-01,-4.012687802314758301e-01,5.209558010101318359e-01,1.976846337318420410e+00,-1.233718633651733398e+00,1.616434901952743530e-01,-1.535082101821899414e+00,-4.392368718981742859e-02,-6.631727516651153564e-02,-1.629824399948120117e+00,-2.332505941390991211e+00,-5.560686588287353516e-01,1.155910015106201172e+00,3.440789878368377686e-01,8.965569138526916504e-01,1.917715668678283691e+00,1.062448024749755859e+00,-2.210105061531066895e-01,8.428204804658889771e-02,-1.407911777496337891e+00,9.550088644027709961e-02,-1.702301383018493652e+00
1.609820723533630371e-01,-2.593300044536590576e-01,-2.406946197152137756e-02,-5.511447191238403320e-01,1.522254347801208496e+00,-8.274071812629699707e-01,6.458286046981811523e-01,2.432924747467041016e+00,2.205873727798461914e+00,-6.517584919929504395e-01,-2.651212513446807861e-01,-4.229574277997016907e-02,8.765546083450317383e-01,3.055015206336975098e-01,2.571240901947021484e+00,-5.719193816184997559e-01,1.207741737365722656e+00,-3.572692573070526123e-01,-1.571019291877746582e+00,-9.273735880851745605e-01,-2.548572123050689697e-01,1.206268072128295898e+00,-5.804547667503356934e-01,-4.304989054799079895e-02,7.949774861335754395e-01,2.932429611682891846e-01,-2.925227284431457520e-01,-1.972244977951049805e+00,-6.206935048103332520e-01,5.957366824150085449e-01,-1.045678496360778809e+00,1.957143306732177734e+00,-5.691610574722290039e-01,2.255107015371322632e-01,8.484069705009460449e-01,-1.657816052436828613e+00,3.281037509441375732e-01,2.693797647953033447e-01,1.108170747756958008e+00,3.089072406291961670e-01,-4.053651690483093262e-01,-1.126301646232604980e+00,2.040058374404907227e-01,6.279773712158203125e-01,6.864165514707565308e-02,-5.911514163017272949e-01,-5.124880671501159668e-01,3.986643254756927490e-01,-2.551218867301940918e-01,6.566451787948608398e-01
3.365740776062011719e-01,-8.049523234367370605e-01,5.128825306892395020e-01,2.634795308113098145e-01,2.236525416374206543e-01,8.278813958168029785e-01,3.038544654846191406e-01,1.353681921958923340e+00,5.432438850402832031e-01,-1.230694770812988281e+00,4.344285428524017334e-01,-1.798143267631530762e+00,1.812776327133178711e-01,6.814550757408142090e-01,-1.522240996360778809e+00,5.080829262733459473e-01,8.282399773597717285e-01,1.773033380508422852e+00,5.163412690162658691e-01,1.840386986732482910e-01,-4.625074565410614014e-02,1.400719285011291504e+00,-1.418396830558776855e+00,3.342953324317932129e-01,1.352414369583129883e+00,-4.467754960060119629e-01,6.879243999719619751e-02,-2.344818592071533203e+00,4.833917319774627686e-01,7.579599022865295410e-01,-7.724786996841430664e-01,-2.088706493377685547e+00,9.669675230979919434e-01,3.908979594707489014e-01,-9.989865422248840332e-01,1.798044681549072266e+00,-2.505517303943634033e-01,2.852819263935089111e-01,-8.932840824127197266e-01,1.176816299557685852e-01,-5.762618780136108398e-01,1.250174999237060547e+00,-3.853339552879333496e-01,8.550636172294616699e-01,4.662129580974578857e-01,-7.721880078315734863e-01,2.699019610881805420e-01,-4.757748246192932129e-01,-2.061008810997009277e-01,1.504093766212463379e+00
6.198017001152038574e-01,3.144781291484832764e-01,-1.670690536499023438e+00,-1.786696553230285645e+00,-2.948451936244964600e-01,-9.224412590265274048e-02,2.389519512653350830e-01,-1.883291155099868774e-01,-3.078746199607849121e-01,-5.505169630050659180e-01,3.800171613693237305e-01,1.384112954139709473e+00,-1.703278183937072754e+00,4.069966673851013184e-01,-8.002794981002807617e-01,-1.288818597793579102e+00,-8.703098297119140625e-01,3.006168603897094727e-01,-7.901219129562377930e-01,-2.191611289978027344e+00,-7.855998277664184570e-01,-1.690288186073303223e-01,3.703943789005279541e-01,8.923488259315490723e-01,1.281446695327758789e+00,-9.753112196922302246e-01,1.699689149856567383e+00,-3.843636810779571533e-01,-1.462685465812683105e-01,-8.404200077056884766e-01,1.236881613731384277e+00,4.971781671047210693e-01,4.077067077159881592e-01,1.701176464557647705e-01,3.422134160995483398e+00,-8.972908258438110352e-01,-6.010858416557312012e-01,5.711697936058044434e-01,4.300335943698883057e-01,-1.012075185775756836e+00,7.004262804985046387e-01,-1.445525527000427246e+00,3.482671678066253662e-01,6.259411573410034180e-01,1.179095506668090820e+00,1.772488951683044434e+00,-2.072041273117065430e+00,4.865895807743072510e-01,-8.657243847846984863e-02,-1.783155053853988647e-01
