"","ADAM22","ALDOA","AP2M1","ARL6IP1","ARPP21","ATL1","ATP1A1","ATP1B1","ATP6V0B","ATP6V1A","ATP8A1","BEX2","BEX4","CACNB4","CADPS","CAP2","CHL1","CHN1","CLK1","CLTC","CLU","DCLK1","DYNLL1","ELMOD1","FBXW7","FXYD6","FZD3","GABRA1","GABRA4","GABRB2","GABRB3","GABRG2","GAP43","GDAP1","GLS","GPRASP1","GRIA3","GRIK2","GRIN2A","HINT1","HSPH1","INPP5F","ISCU","KCNB1","KCNC2","KCNQ1OT1","KIAA1549L","LINC00632","LMO4","LONRF2","MDH1","MEG3","MORF4L2","NCKAP1","NDUFA4","NRXN3","NSF","OLFM1","OXR1","PAICSP4","PGM2L1","PJA2","PLCB1","PNMA2","PNN","PPP3CA","PRKCB","PRNP","REEP5","RHBDD2","RTN1","RYR2","SCG3","SCG5","SERPINI1","SKP1","SLC24A2","SLC39A10","SLC8A1","SNAP25","SNAP91","ST8SIA3","STMN1","STMN2","STXBP5L","TAGLN3","TIA1","TMSB10","TOMM20","TPPP","TSPAN7","TUBA1A","UQCRH","VDAC3","VSNL1","YWHAH","YWHAZ"
"SM-GE93Q_S162_E1-50",0.604193736848109,0.463450175782941,0.433217615486861,0.486980370029468,0.597307979761592,0.355520244580013,0.0739534006421656,0.593281380975707,0,0.541481481874334,0,0.273660101027871,0.343428957327011,0.438598194428239,0.595313674886273,0.408486190308108,0.522561324875199,0.629764961889045,0.522561324875199,0.308380134279446,0.396209189858759,0.445374579691376,0.403743533771591,0.3730500993059,0.580200668971614,0,0.518504098213587,0.573500302382418,0,0.415226886591363,0,0.587808786328443,0.677961746992954,0.382333534921612,0.752470355502233,0.55639299159244,0.659359599780265,0.403743533771591,0.687877274679124,0.379327921959187,0.500530246990253,0,0.599652957768914,0.505315452761378,0.551650335055922,0,0,0.69459381332515,0.507171016129027,0.406141212300786,0.635717465032227,0.999795818381198,0.609962287869234,0.401290731394947,0.453281322601353,0.470162590500924,0.533882061897048,0.657577642627583,0.502470158693676,0.560376629957223,0.401290731394947,0.343428957327011,0.485863163964077,0.486980370029468,0,0.618717978611571,0.54411599114309,0.207613443295682,0.334532789665943,0,0.657577642627583,0.50437542725876,0.451746156484583,0.48359303142062,0.55811850959621,0.459210192517201,0.436834646766477,0,0.207613443295682,0.754481750544717,0.456286935563778,0.493448544569757,0.619362646460334,0.657802021688964,0.654616943243747,0.429473645222178,0.454794712576734,0.423599196222768,0.459210192517201,0.561488017135516,0.527994101569263,0.445374579691376,0.403743533771591,0.58650499571257,0.628297370601144,0.597307979761592,0.50437542725876
"SM-GE92B_S045_E1-50",0.441121095804104,0.482868063796833,0.857434464275144,0,0,0.621682291966801,0.637939302446334,0.308308701530108,0,0.638662759591051,0.451324586259534,0.76956439054229,0.72574063411483,0.665770320898869,0.73269329598135,0.696887106025154,0.787753857245901,0.686050360209266,0,0,0.457688676029738,0,0.708095716740101,0.285687601280371,0,0.663429259959529,0,0.743995094297551,0,0.626548505812864,0,0.740552759915156,0.732354762213932,0.57504263849386,0,0.669201116868833,0.856316126268913,0.846041288744936,0,0.619175690577574,0.7026179404349,0,0.685557029345459,0.25800161212405,0.699565034773768,0,0.785786145626605,0.760986327902874,0.654869138546199,0.0860005373746833,0,0.999660054520792,0.814043797369358,0,0.783562563733831,0.748540384573668,0,0.66164401263006,0,0.0860005373746833,0.413435106647783,0,0.717613932094131,0.821369355872489,0,0.682047672807874,0,0,0.702186383308383,0,0.928604693613367,0.756882120773943,0.517926868188444,0.641515127712512,0.801884537587781,0.47502929644326,0.457688676029738,0,0.667497576851361,0.725382560132431,0.739597125803533,0,0.888849124480797,0.831376787479456,0,0.750019216726733,0.577428722584846,0,0.647030371192627,0,0.929230446096424,0.726808697084475,0,0.842185227707475,0.826394535209592,0.661043175868544,0.543689213404421
"SM-GE92K_S083_E1-50",0,0.633852845696427,0.524263598960154,0.593707472954372,0.467765914058521,0,0.378090330992081,0.779715820533121,0.563461456158407,0.598466873207793,0,0.0824631239476032,0,0.690631914693226,0.704485091882026,0,0,0.622340493265194,0.739821508090763,0,0.518313902234578,0.577241867633222,0.64850535679365,0.0824631239476032,0.44746674303951,0,0.699933804756579,0.686993431117145,0.164926247895206,0.777836871872677,0,0,0.474566001395419,0.261401918298544,0,0.619116199987856,0.726016147650778,0.84170228701976,0,0,0,0.614450145474787,0.561355752692963,0.0824631239476032,0.57055107671189,0.483067412883909,0.350297373061532,0.819648752737053,0.521325940076531,0.521325940076531,0.805241816319299,0.99971293923637,0.130700959149272,0.672053606857337,0.60526696054469,0,0,0.671633962189513,0.646963618500714,0.621702587501066,0.489067128168126,0.422976701188669,0.656883456805959,0.295627207044478,0.505439825136272,0.130700959149272,0.646963618500714,0.470076067032909,0.525705666798019,0.0824631239476032,0.716604379821582,0.23150325690255,0.49843962145282,0.654479958091219,0.793766021409165,0.665598001241921,0.700923844922067,0.653504795746359,0.55480533835426,0.642751881685994,0.0824631239476032,0.191473444286119,0.719450667252411,0.699933804756579,0.622340493265194,0,0.408538504404191,0,0.42632816619375,0.647479754407767,0.814321810851843,0,0.64592458010601,0.752190149032628,0.663365869348026,0.668222426928182,0.597686744904342
"SM-D9E6L_S73_E1-50",0.548193348566814,0.481310288383509,0.410388027003274,0.553221570612363,0.782066240640637,0,0.640494879505373,0.456599821593129,0,0,0.602144937022183,0.527217000970205,0.564945335672022,0,0.576648409679934,0.528734755170478,0.68412708355913,0.675950917266435,0.733603936572369,0.522545713042051,0.587316064119961,0.442044864513351,0,0.234793261661925,0.700446818883854,0.616082706730867,0.653505959429524,0.804587540032201,0.649692463348597,0.688217640308216,0,0.636239430529781,0.425490195306521,0.57040599003771,0.776197702233715,0.636856617900875,0.519327925870189,0.675950917266435,0,0.688619171021422,0.616811771595342,0,0.674607750877293,0.671875712622206,0.597969438440678,0.663287592259841,0.507337656300268,0.803354733721923,0.720183466125352,0,0,0.999728941917773,0,0.676395337172057,0.348751874685177,0.348751874685177,0.414344442695779,0.768384625098334,0.514334391152166,0.640494879505373,0.309486450815019,0.397675241094997,0.309486450815019,0.467098602852381,0,0.53885588395252,0.763958177245108,0.708528957168595,0,0.564945335672022,0.741356627382335,0.548193348566814,0.309486450815019,0,0.167270094577024,0,0.767345343324529,0.66378108934028,0,0.648020475375927,0.483524293032534,0.622490931241033,0.810130929651167,0.19419456601643,0.728816335953712,0.621096003936521,0.719874477818293,0.612369802458991,0,0.714172950971136,0.692174056000721,0.367351675360258,0.65926522419184,0,0.723531117287113,0.638081601701282,0.167270094577024
"LS-15517_S05_E1-50",0.159467038543311,0.607733015636183,0.126374638096102,0.485374835768321,0.126374638096102,0,0.435299696176903,0.590098163160005,0.594766734720214,0.640533087710447,0.252749276192203,0,0,0,0.126374638096102,0.445308715182724,0.730549705585889,0.33870221025775,0.689205074088822,0,0.671185005721609,0.126374638096102,0.159467038543311,0.3606795143998,0,0.738873503228816,0.3702709970022,0.712314596003643,0.264869017772756,0.502622623769071,0.0797335192716556,0.667076313502449,0,0.126374638096102,0.159467038543311,0.239200557814967,0.66637703382408,0.770509496335371,0.619911133849729,0,0.502622623769071,0.1851354985011,0.612311974510213,0.5992531978958,0.743808082097113,0.565108355039977,0,0.760125929933854,0,0.613983158666625,0.528581933825795,0.99971392884546,0.703263909279182,0.0797335192716556,0,0.1851354985011,0.398667596358278,0.474749026261452,0,0.311510136597202,0.636512172033391,0,0.463040845595224,0,0.606559218177204,0.609471554817167,0.617790683893245,0.554482545533108,0,0.721793109136767,0.821192101016872,0.126374638096102,0.405641316496666,0.706029818884654,0,0.427176476009113,0,0.0797335192716556,0.350214925876359,0.831406349609417,0.126374638096102,0.285841676639413,0.611749473864423,0,0.1851354985011,0.580890758219415,0.661359303332825,0.563404158642602,0.0797335192716556,0,0.753084273234123,0,0.126374638096102,0.159467038543311,0,0.663895525975547,0
"SM-DD45V_S100_E1-50",0.596662582845247,0.809358184096592,0.730839503358073,0.821972677316632,0.727499622873551,0.620881248640462,0.553014683815135,0.759281637680003,0.685044070866085,0.766637187723871,0.531530254592479,0.67772112393859,0.766142064257601,0.352056775927856,0.423403269035609,0.588916154254755,0.666469489304197,0.924756706399979,0.660116217559932,0.647364732524258,0.606062328718416,0.639123569650444,0.758751987313622,0.615900200050793,0.706878251019024,0.689333741724358,0.647364732524258,0.784298623382494,0.632254872621262,0.74544417720394,0.635579523336643,0.70823482762773,0.509015682902157,0.577281054320365,0.726363274086277,0.637526861191882,0.647364732524258,0,0.641630787448054,0.639755782895826,0.628477107895505,0.531530254592479,0.642556371986774,0.0758113002515123,0.725070608635657,0,0.604767963470814,0.804854372030575,0.394935433247948,0.628127115318712,0.828617364872901,0.882050153894182,0.748984052096207,0.620129544053197,0.789229853162632,0.227433900754537,0.608605991896876,0.695563045701371,0.706707489724514,0.607764660156618,0.732471960333678,0.647364732524258,0.712043796195791,0.67772112393859,0.517046635088706,0.733680509502405,0.607764660156618,0.805202138895644,0.692492736387585,0.151622600503025,0.933326613469917,0.562357044227451,0.627775999168318,0.724926031500373,0.731386367431957,0.766637187723871,0.780187031825856,0.489697909894624,0.638806087317457,0.999820636077094,0.571553432272746,0.622369334002485,0.915381725471363,0.791928588014721,0.548026144208927,0.602576054702948,0.394935433247948,0.80882204289106,0.609440901194823,0.41137218656292,0.875604193302109,0.536502592052606,0.562357044227451,0.71697634141628,0.955180533930985,0.831930265906205,0.737228039518868
"SM-D9E4O_S53_E1-50",0.630466034542043,0.536475170987775,0.0701178338144401,0,0.671283402490739,0.503439672376455,0.480866771718944,0.526984592260015,0.514028011367115,0.65299917939196,0.55399166583202,0.359654214169377,0.62620395647565,0,0.529711405638355,0.56557670138897,0.531841140114326,0.648776857133161,0.0701178338144401,0.640666024360858,0.594300068167996,0.66777153455633,0.515895608740912,0.455194676556203,0.679564061449429,0.0701178338144401,0.649273139327852,0.653633404987472,0.395734970387223,0.655512567094752,0.181251971042126,0,0.627235144315554,0.506869107614909,0.611982875978715,0.420707002886641,0.709609157646066,0.579320193326809,0.532889425672706,0.579977069992885,0.522462782455769,0.460664043729817,0,0.483449686108476,0,0.53236664078244,0.650910046422102,0.659318834424214,0.533926959394851,0.502034668525,0.474570423710207,0.999790085381241,0.572857443527572,0.405376419614421,0.53236664078244,0.451765241317749,0.259466817196971,0.629667934535379,0.422275385483362,0.608339313417033,0.653791342023648,0.447003955407687,0.571085793146296,0.488425704859175,0.579977069992885,0.594583823336161,0.718562478330066,0.668729094860986,0.5394506399395,0.492393219297802,0.66859285423282,0.616872968825508,0.434017089760089,0.550984605533384,0.50060987523716,0,0.674162627023732,0.674677430430573,0.550547634438701,0.752931768544195,0.232926402100832,0.626823929720341,0.625371370284939,0.640125549427138,0.623685353737356,0.544223159458805,0.566328813783888,0.367973309257865,0.537476749973049,0.462771591858266,0.52361232495251,0.0701178338144401,0,0.582243118532229,0.784346099277523,0.636446647598328,0
"SM-GE94S_S057_E1-50",0,0,0.506293785752613,0.536762639996043,0.616902103268206,0.640414604809191,0.226374160296067,0.501613923909019,0,0.396144059754816,0.506293785752613,0.543783436374682,0,0,0.581825603144531,0.466059760364057,0.760092271661127,0,0.684280006153082,0.0875734793958956,0.416402042700514,0,0.290912801572265,0,0.480940683976712,0.545479325252911,0.0875734793958956,0.602736999272594,0,0.674960256150053,0,0.510806473473982,0,0,0.20333932217637,0.673745421555159,0.616902103268206,0.580555825376586,0.556752949484757,0,0,0,0,0.515163519876698,0.571291018546608,0.786171638411807,0.456209956978786,0.708710900736332,0,0,0,0.999716226534218,0,0.406678644352739,0,0.568514163372608,0,0.365174841196238,0.441755144476415,0,0.0875734793958956,0.0875734793958956,0,0.58308274609828,0.635554704710069,0,0.396144059754816,0.547152751365601,0.695553630384928,0.496754023809897,0.433856208510887,0,0,0,0,0.722299710157393,0,0,0.226374160296067,0.290912801572265,0,0,0,0.226374160296067,0.609003167302679,0,0,0,0.37200579257381,0.20333932217637,0.670656225494176,0,0.175146958791791,0.637195530687257,0.618802016130115,0,0.491699676847556
"SM-GE8WV_S190_E1-50",0.334982424709918,0.673989709299909,0.680779428202555,0.765092464693077,0.581579742880577,0.59204853304079,0.576678216901857,0.651531024417555,0.489664133382386,0.752542958446472,0.633931856548263,0.586278787156528,0.676991673100376,0.585619261674097,0.35671836385389,0.308088987076992,0.678170624864187,0.860507951524547,0.717243441361016,0.547471757750652,0.707022459681166,0.65517774133862,0.689598782771188,0.545606669634462,0.727575015800605,0.625866192970083,0.35671836385389,0.737045964888015,0.613102980826813,0.506761413076213,0.435576212451773,0.578100333258031,0.697783368136136,0.646220895322498,0.676099371843018,0.58887930785716,0.619663475598816,0.497102587834003,0.677287558383173,0.569288098189212,0.638177417358099,0.590157611497957,0.665136635754412,0.539820618015689,0.682485977607446,0.203844581513075,0.522776800647615,0.784160862545713,0.652637365328365,0.435576212451773,0.714293739874225,0.999859178008123,0.675500592423385,0.566192183966965,0.679627339095303,0.394289242989418,0.722327747051763,0.709942623455493,0.474910969200565,0.619172037136565,0.662138188570704,0.695035822751867,0.523920205519366,0,0.587586477727741,0.613102980826813,0.736168799192596,0.736344774211606,0.691178916882157,0.514434061049657,0.819261564019596,0.542750423539851,0.571555970503569,0.645050032564849,0.602207788125701,0.685549678282157,0.748507114383717,0.673685109848589,0.49565329655184,0.923489000707784,0.548392959764448,0.663146477242361,0.748190652908156,0.716198734046496,0.759637276800438,0.608328805079017,0.592671919954541,0.72662138216069,0.625866192970083,0.609942560180362,0.770688731889541,0.673989709299909,0.586934511318241,0.636074440158144,0.854133586748901,0.787349759162054,0.633498454777995
"SM-GE5O5_S082_E1-50",0.497066610814982,0.617763955290248,0.527735808897806,0.61733778062264,0.707175989646973,0.560626755286834,0.624369225903426,0.567524524013745,0.515612682090613,0.292983828765442,0.361708549293293,0.365898418784643,0.612983561190721,0.391490778360612,0.565499816870093,0.615616531189281,0.65222520175707,0.791838213552623,0.630603473582376,0.497066610814982,0.510142690808763,0.677991693446752,0.594679447943111,0,0.776658517653616,0.500788245261415,0.708686466887243,0.577740311660075,0.0769520663986602,0.57527313535841,0.121966139594881,0.599796407286144,0.536916107955204,0.562741454740672,0.628692611183063,0.520825769558605,0.718033335165055,0.640735954756797,0.255629231329347,0.388176551213883,0.623564741480375,0.577740311660075,0.504389156530215,0.369935895164102,0.427437090131555,0.471660993696129,0.634329271711919,0.752316723854742,0.361708549293293,0.559194240384444,0.662066825768639,0.999819834179721,0.552508841031173,0,0.352822338790861,0.397836411987082,0.606585671331429,0.672673947959237,0.525805006064747,0.689043909023529,0.673963374353938,0,0.307808265594641,0.543750164562961,0.463433647825319,0.54038571422398,0.690378815262091,0.630981730727105,0.547015645994493,0.614307851619954,0.732555681019883,0.618188500222834,0.639693521139332,0.571466418497866,0.684940093613365,0.606114255062242,0.636146306783104,0.600295367067969,0.629843070852235,0.678485109212647,0,0.216031762366782,0.716820007628197,0.470063579595833,0.554782334089923,0.582516031400553,0.549403229726436,0.653156829863957,0.326886800071206,0.564129202367734,0.670843214949839,0.547817226116368,0.400878201292603,0.373831676100486,0.720252069640754,0.551740544784402,0.547817226116368
"SM-DAIFE_S45_E1-50",0.652194172119533,0.864270883065321,0.722135977168784,0.721985595883817,0.730243974556071,0.672404870750059,0.623394520428994,0.788989729906383,0.711076605530365,0.799712867913999,0.58421400289294,0.741381042096996,0.822668320775707,0.664812704664515,0.658819026423559,0.64080960883016,0.685124137434692,0.832535306041567,0.0759361790200307,0.761585750310368,0.781209568960053,0.808185277216195,0.776646075227223,0.419438189523376,0.717218338182712,0.743873817423409,0.502295790888292,0.76148086495157,0,0.747390477655332,0.60834198703797,0.672167999849355,0.591383562940503,0.621528159295719,0.739729780997077,0.56134433918902,0.71256264902434,0.548196073145585,0.778727685333285,0.577671596569397,0.761690535348387,0.519820357988351,0.602229890226017,0.44670543570728,0.551812003654558,0.619629450610021,0.672404870750059,0.69877412205088,0.556681816437476,0.717688858944203,0.860043108155737,0.980014333324735,0.746551906866277,0.720317632539042,0.786178410761685,0.432869610929655,0,0.77962054071465,0.660150181912971,0.781297176120976,0.92709296290805,0.695565629630052,0.772455276364789,0.668306710337719,0,0.649018507771336,0.738442424833285,0.757309978397878,0.806806369787412,0.662246949245114,0.893221878701393,0.664812704664515,0.719088416289469,0.711904672578607,0.711408583811363,0.69840149329402,0.818071027409178,0.501172163100921,0.6695280468322,0.999811950800333,0.627748182674589,0,0.845066309142037,0.876092281856491,0.616521362751412,0.765093388408109,0.715953645939801,0.568292374615269,0.613727516470817,0.623023783192286,0.855911834304604,0.728980700161014,0.696138705473357,0.618860656234687,0.831321718366611,0.760743842236865,0.773023399067012
"SM-GE5PD_S157_E1-50",0.509033456806126,0.83142130404801,0.718247235017836,0.786973752978829,0.81577822714005,0.747332141297485,0.763257750749111,0.801713783293417,0.674968896503406,0.756946073371142,0.65301250719398,0.746261834748102,0.762697679931956,0.634069658557836,0.442046959094112,0.616760369147059,0.703770989324504,0.992809974598039,0.688680379392635,0.734515663120406,0.880139920046787,0.706811466966365,0.768003711181548,0.571035330326243,0.706209592555263,0.662114540727529,0.469558748188053,0.79435867755106,0.605295232723211,0.614816192766186,0.546986592395564,0.70253256893511,0.768361016790277,0.526807042395115,0.700333630515764,0.67056585423416,0.581876631477723,0.607400951253964,0.668093261042961,0.671783032043069,0.685847475889702,0.708302887317264,0.742991541600961,0.462667397085232,0,0.402253038226832,0.666837305170322,0.789983280926291,0.578372136066916,0.550414892335123,0.820117750591196,0.96816438981796,0.734039734645018,0.698093031795566,0.746261834748102,0.613502089618349,0.72173780589027,0.867185129092518,0.714369246070596,0.577479542648691,0.628963769263301,0.759280387304662,0.610829251193522,0.60023099444743,0,0.546986592395564,0.789685751042244,0.742326489802389,0.711519275237157,0.718247235017836,0.901344016577399,0.594164635694098,0.493696711371197,0.773424186898315,0.893498510215056,0.834927327361441,0.476070561579236,0.645694622830283,0.482242469707296,0.950010109350854,0.669747386839379,0.668093261042961,0.878041673411462,0.625433117031302,0.590208813202402,0.623627462621545,0.579258043329358,0.700650278808086,0.679592341251864,0.682208171315167,0.816492839988142,0.600967869519877,0.641076193939262,0.774783604928995,0.999843009711401,0.853853105147787,0.774783604928995
"SM-GE63Y_S033_E1-50",0.531995719203045,0.52403513717713,0,0.386939286204631,0.70307205996576,0.709694730487548,0.525669437344242,0.605934922666772,0.253179357177144,0,0,0.466150621787548,0.697659900764601,0,0,0.520699215232118,0,0.643865201582315,0,0.571188185534482,0.598133095388219,0.660506838309355,0,0,0.770665891706854,0,0.539467605323795,0.787842709666373,0.630900461493253,0.790083635520952,0,0.648095278349153,0.490100795355356,0,0.674190017895957,0.0843931190590481,0,0,0.790083635520952,0.668799645137435,0.555725524322727,0,0.691995924442959,0.481077887822007,0,0.582894040363009,0.510105272554828,0.752186530912575,0.588834415292234,0,0.669797630514801,0.999710932887212,0.630900461493253,0.743551620948981,0.705690516461904,0.396684768762959,0.42571215349578,0.83299086493603,0,0.554450606554628,0.492255781423737,0,0.630214524274162,0.536533643249823,0,0.549213087882123,0.614054833222754,0.312291649703911,0.344953738211075,0,0.607602805383911,0.686055549513734,0.657245387914986,0.667287159422057,0,0.6253016114285,0.614837816849494,0.619432835168996,0.555725524322727,0.810636376587026,0.669797630514801,0.543740097535881,0.591699336516977,0,0.613266781705552,0.609248148454695,0,0.439642018118082,0.702693355043481,0.643248726673616,0.530444697790446,0.449134111335522,0.654459144259605,0.609248148454695,0.604243874172204,0.697659900764601,0
"SM-GE65I_S017_E1-50",0.437147742804162,0.68635623046161,0.687192705220745,0.781407693409891,0.69020839368588,0.68323563564483,0.730770475957332,0.701287352357783,0.658617050265779,0.568234968161678,0.661436410644559,0.597279057348743,0.795045153048557,0.677937754173046,0,0.709344765007136,0,0.900633739813741,0.500332325198182,0.628589362411512,0.63446914786805,0.677937754173046,0.632243379648728,0.57057317193312,0.730009284511751,0,0.648162064327089,0.818408224036919,0.541768255333351,0.765358582807476,0.57057317193312,0.720870144706308,0.587066372955349,0.584363801957346,0.71983120856668,0.669499403992071,0.667536405029436,0,0.80953287709572,0.617381647969365,0.597279057348743,0.538750151137721,0.480084629873565,0.471229162994044,0.424009323043164,0,0.600291852037341,0.647377330695476,0.552198417205425,0.412288446865523,0.804076220632064,0.90076219843665,0.732277802058923,0.469372564462137,0.754027039246061,0.488302441270495,0.395711812668993,0.847542193497693,0.504535681842919,0,0.638369354941163,0.725729528871891,0.747500789068828,0.63964036948302,0,0.754181647656891,0.677937754173046,0.715144127963052,0.737580869692122,0.606652794101216,0.835239155626445,0.405943576065514,0.661783985628194,0.802872220435689,0.694977553987462,0.687470173872366,0.83161169284531,0.492963426960525,0.572105789494324,0.999787109192731,0.57731351985535,0.402633828559463,0.90237695373459,0.773730007341144,0.549446999877713,0.747336857534635,0.582294048110761,0.60088498736576,0.498896101305812,0.367525750125976,0.863908483175036,0.661436410644559,0.718782732016819,0.434638228732087,0.766751018283604,0.826315052831019,0.711160760249729
"SM-GE5VE_S177_E1-50",0.518048435839206,0.328036169252749,0.622118321388029,0,0.555394123506044,0.626319911730081,0.335853959792447,0.489749802072763,0.503780939688671,0.552896432737994,0.591471914831292,0.591471914831292,0.602011925787317,0.547741028723278,0.437403885300144,0.530811146047761,0.585836772721948,0.757782214917678,0.556623917932503,0.483200438940417,0.505659019333047,0.566037095548221,0.290465951937633,0.319678806727078,0.547741028723278,0.476276628182039,0.543725178837599,0.301005962893659,0.645972014821924,0.524597798971552,0.538154831439917,0.634309645109953,0.538154831439917,0,0.627006223540858,0.667372652153062,0.587744429636783,0.278920676203425,0.604509616555367,0.46638266521373,0.703197539108938,0.478628812973957,0,0.602850224707826,0.518048435839206,0.301005962893659,0.217042472945547,0.779828745021254,0.68038032444826,0.52774430602328,0.443780816075169,0.99977562996803,0.461115152250184,0.598599482930503,0,0.133078982997435,0.571569276571413,0.693714317499586,0.0839634899481119,0.675893377765615,0.673585999229271,0.362884166151537,0.356670819075328,0.521367375248256,0.694108248612823,0.592386135854294,0.813459307445695,0.559046672904433,0.598599482930503,0.543725178837599,0.563751486031715,0,0,0,0.643010162852545,0.0839634899481119,0,0.437403885300144,0.552896432737994,0.701359359517811,0.618502121190382,0.503780939688671,0.632361071555457,0.594194135247619,0.738136716825403,0.310701833077733,0.572646027755072,0.550346155161841,0.617765743782461,0,0.676804161835034,0,0,0.491856528400624,0.727273118245054,0.587744429636783,0.497965404827353
"SM-D9EQX_S59_E1-50",0.603522386136661,0.682265545286831,0.50786765507241,0.76538561039216,0.76496923922391,0,0,0.501038297888349,0.125259574472087,0.59016481027355,0.542964871945864,0.474179954724838,0.237089977362419,0.589518824533076,0.743791642364646,0.367003919636006,0,0,0.434021108762177,0.0790299924541396,0.542964871945864,0.635748406551024,0,0.668872267355048,0.609112534049696,0.316119969816558,0.496735289927916,0.523918003660692,0,0.829408357649624,0,0.420591937180422,0,0.250519148944174,0.441379544288646,0.831055678869585,0.678469521651064,0.764690811299966,0.850156451266482,0.632684447713467,0.0790299924541396,0.68397582002789,0.69553505268034,0.547736119489219,0,0.740392994959511,0.683123889452565,0.693471355106963,0.383926201387286,0.183501959818003,0.68283849211157,0.999706111677296,0,0,0.460973253805266,0.706029505048493,0,0.693471355106963,0.671742756317535,0.750772748771675,0,0.496735289927916,0,0.789965402507209,0,0,0,0.741764634698287,0.688142526503836,0.32303215750059,0.800517160395005,0.0790299924541396,0.637887609606722,0.183501959818003,0.464905235801463,0,0.652581298898904,0.316119969816558,0,0.660844353340236,0.531707502756181,0.283319559380366,0.682265545286831,0.621506571669977,0.774437152604866,0.158059984908279,0,0,0.721690586689195,0.0790299924541396,0.688142526503836,0.520409536742785,0.568211780634875,0.408579133852454,0.629991026916575,0.568211780634875,0.420591937180422
"SM-EBKEB_S170_E1-50",0.645238739542915,0.758030148063983,0,0.669654280572779,0.577553805652489,0.713225061723592,0.615817764252107,0.804113296856716,0.688819841838286,0.622943991438475,0,0.462514895034232,0.527977198887334,0.59547802302918,0.592265859410402,0.444195193702089,0.672588820260005,0.75923464640445,0.082375564877853,0.377688875940679,0.649337173921663,0.449723763497259,0,0.321832319729223,0.567964507982347,0,0.659004519022824,0.742535028062723,0.659929370530343,0.791409261563245,0,0.706259030133178,0.612431699908406,0.488547838323917,0.722556399870251,0.361819628824236,0.538666900891014,0,0.798649907131704,0,0.659467844439853,0.58383375509879,0.526570758579942,0.567964507982347,0,0.484586044165957,0.396008577272822,0.811285877986848,0.494253389267118,0,0.798793177575746,0.99973871493281,0.589798445819868,0.541195566902192,0.695150245742758,0.164751129755706,0.377688875940679,0.779226023008671,0.5728558493396,0.544890459912085,0.529367189223223,0,0.70437259657343,0,0.534770065914196,0.652320832360959,0.693077353325447,0.726304006484441,0.723908437421399,0,0.753924633808017,0.432300993357942,0.705946696657898,0.635465332124192,0.806954296343174,0.636591812775758,0.682514688018995,0.336707060465231,0.460064440818532,0.888726766963425,0.13056218130712,0,0.739035968082956,0.520772397933516,0.261124362614239,0.526570758579942,0.425875492369946,0.400178928639508,0.522248725228479,0.082375564877853,0.844178817747207,0.261124362614239,0.632601511164992,0.710547638419327,0.76469964689137,0.304825812078316,0.455006536268015
"SM-GE8Y8_S134_E1-50",0.0821029665148704,0.557870916709159,0.498049724144288,0.477565430194064,0.558709552075921,0.528817489268604,0.439284496360574,0.516136442564671,0.373809135954628,0.461184702386703,0.351561144967547,0.331127828587014,0.431870966020941,0.325568146183384,0.383189453125845,0.33824300612443,0.477565430194064,0.7293908727291,0.486487910767565,0.298860148252894,0.521014431895845,0.440186702102672,0.449778540627923,0.0909469647907831,0.612553090892889,0.345045325531487,0.323669621181778,0.494290968140325,0.179971819815586,0.402708569822458,0.504712226214695,0.478972056666894,0.455586702041723,0.434692828665673,0.392033451401757,0.236123405293363,0.225688361158807,0.362342569023744,0.458010686546711,0.407226492144088,0.39447016075945,0.339971826862927,0.410530415106889,0.349957733247049,0.449778540627923,0.420038871288642,0.289619919680091,0.763945145242331,0.329296708442226,0.467343837783595,0.499895406224655,0.999841567060062,0.488475876183137,0.423082795942055,0.426067991681897,0.353148111149805,0.485819538901586,0.538644781752235,0.325568146183384,0.3075795167626,0.453949355054858,0.028210221831252,0.362342569023744,0.390800553672355,0.315833625470123,0.266559965482695,0.423082795942055,0.507065546809185,0.564858487542266,0.114798367498362,0.603743827794219,0.479670603435241,0.222047537970294,0.400399156108621,0.56921730666594,0.107249170471932,0.55995904349362,0.501113742018478,0.396869090152023,0.789844284244192,0.339971826862927,0.309684690003777,0.631954049625471,0.571544085044671,0.527288041760575,0.33293753163074,0.198196135262715,0.608666003373575,0.313811010441511,0,0.560786467103819,0.43746414775997,0.356274032544076,0.375184503645077,0.71697134072031,0.55995904349362,0.517233807777029
